timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
1217409;2;15;1;2419;-441;4105;559;85;-3265;-174
1217419;2;15;1;2419;-436;4062;563;-92;-3059;-64
1217429;2;15;1;2419;-444;4026;533;-104;-3025;14
1217439;2;15;1;2419;-505;4029;512;-131;-2940;75
1217449;2;15;1;2419;-563;4000;482;-175;-2785;177
1217459;2;15;1;2419;-602;3951;516;-267;-2546;237
1217469;2;15;1;2419;-595;3944;504;-352;-2230;283
1217479;2;15;1;2419;-597;3927;540;-410;-1899;348
1217489;2;15;1;2419;-570;3929;633;-378;-1615;415
1217499;2;15;1;2419;-568;3896;659;-300;-1372;475
1217509;2;15;1;2419;-583;3906;576;-311;-1120;623
1217519;2;15;1;2419;-525;3887;595;-421;-926;748
1217529;2;15;1;2419;-464;3927;666;-472;-775;706
1217539;2;15;1;2419;-406;4057;724;-370;-640;659
1217549;2;15;1;2419;-292;4228;829;-101;-595;543
1217559;2;15;1;2419;-205;4494;881;402;-626;234
1217569;2;15;1;2419;-187;4795;776;963;-596;-129
1217579;2;15;1;2419;-157;4964;400;1443;-595;-332
1217589;2;15;1;2419;-132;4914;-45;1516;-722;-521
1217599;2;15;1;2419;-156;4726;-407;1156;-1114;-827
1217609;2;15;1;2419;-284;4487;-702;529;-1600;-1084
1217619;2;15;1;2419;-423;4258;-769;-133;-2121;-1101
1217629;2;15;1;2419;-487;4007;-659;-950;-2838;-942
1217639;2;15;1;2419;-476;3865;-382;-1476;-3298;-834
1217649;2;15;1;2419;-467;3923;-14;-1505;-3249;-610
1217659;2;15;1;2419;-320;3958;398;-1058;-2671;-309
1217669;2;15;1;2419;-124;3954;588;-324;-1859;-244
1217679;2;15;1;2419;133;3947;637;407;-868;-323
1217689;2;15;1;2419;366;3902;584;850;-120;-412
1217699;2;15;1;2419;522;3854;460;940;324;-429
1217709;2;15;1;2419;683;3699;256;670;495;-476
1217719;2;15;1;2419;777;3645;46;281;563;-536
1217729;2;15;1;2419;806;3641;4;-174;544;-604
1217739;2;15;1;2419;733;3689;69;-424;367;-669
1217749;2;15;1;2419;605;3798;220;-495;61;-661
1217759;2;15;1;2419;412;3954;301;-476;-329;-552
1217769;2;15;1;2419;334;4097;316;-493;-534;-452
1217779;2;15;1;2419;256;4255;326;-465;-612;-432
1217789;2;15;1;2419;198;4395;225;-355;-591;-484
1217799;2;15;1;2419;124;4512;70;-246;-450;-472
1217809;2;15;1;2419;78;4601;-38;-153;-291;-435
1217819;2;15;1;2419;-12;4708;-53;-155;-230;-277
1217829;2;15;1;2419;-53;4827;3;-194;-247;-20
1217839;2;15;1;2419;66;4759;-53;-334;-143;116
1217849;2;15;1;2419;162;4546;61;-544;33;20
1217859;2;15;1;2419;231;4389;222;-661;-18;-52
1217869;2;15;1;2419;324;4320;336;-605;-233;-23
1217879;2;15;1;2419;416;4284;367;-311;-387;88
1217889;2;15;1;2419;465;4271;338;-47;-433;204
1217899;2;15;1;2419;552;4242;386;65;-440;303
1217909;2;15;1;2420;531;4232;340;70;-534;407
1217919;2;15;1;2420;596;4139;330;-84;-602;580
1217929;2;15;1;2420;553;4044;269;-291;-484;628
1217939;2;15;1;2420;487;4004;265;-690;-265;644
1217949;2;15;1;2420;495;3975;328;-1080;-40;608
1217959;2;15;1;2420;422;3965;372;-1349;254;495
1217969;2;15;1;2420;330;4043;438;-1437;593;550
1217979;2;15;1;2420;390;4022;493;-1422;825;597
1217989;2;15;1;2420;396;3937;485;-1349;975;414
1217999;2;15;1;2420;331;3903;443;-1355;1103;193
1218009;2;15;1;2420;257;3893;532;-1467;1094;148
1218019;2;15;1;2420;253;3897;650;-1389;944;159
1218029;2;15;1;2420;214;3954;701;-1186;800;178
1218039;2;15;1;2420;226;4037;698;-1029;678;185
1218049;2;15;1;2420;204;4083;640;-1059;634;93
1218059;2;15;1;2420;190;4131;640;-1277;639;-33
1218069;2;15;1;2420;130;4095;681;-1439;636;-207
1218079;2;15;1;2420;66;4010;617;-1506;711;-339
1218089;2;15;1;2420;-12;3936;525;-1534;752;-222
1218099;2;15;1;2420;37;3929;610;-1376;657;-91
1218109;2;15;1;2420;87;3965;588;-1068;390;58
1218119;2;15;1;2420;122;4071;549;-988;75;188
1218129;2;15;1;2420;175;4185;668;-888;-260;319
1218139;2;15;1;2420;172;4245;793;-553;-540;392
1218149;2;15;1;2420;112;4242;813;-61;-677;394
1218159;2;15;1;2420;42;4220;684;389;-726;466
1218169;2;15;1;2420;13;4167;468;674;-838;572
1218179;2;15;1;2420;-23;4061;234;772;-822;604
1218189;2;15;1;2420;-75;3967;81;686;-679;619
1218199;2;15;1;2420;-85;3906;68;549;-755;693
1218209;2;15;1;2420;-53;3873;144;303;-1104;734
1218219;2;15;1;2420;31;3935;266;96;-1341;667
1218229;2;15;1;2420;93;4056;399;-74;-1242;507
1218239;2;15;1;2420;217;4127;590;-24;-1080;255
1218249;2;15;1;2420;283;4137;627;181;-1072;82
