timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
468427;2;18;2;924;1907;3900;-429;-188;1348;-500
468437;2;18;2;924;1863;3946;-457;18;1164;-421
468447;2;18;2;924;1703;4009;-542;414;1096;-335
468457;2;18;2;924;1612;4070;-562;782;1218;-258
468467;2;18;2;924;1491;4153;-656;960;1470;-211
468477;2;18;2;924;1410;4237;-736;767;1795;-213
468487;2;18;2;924;1461;4307;-765;504;2178;-220
468497;2;18;2;924;1557;4319;-660;579;2627;-352
468507;2;18;2;924;1685;4224;-526;924;2911;-495
468517;2;18;2;924;1717;4051;-548;875;2940;-572
468527;2;18;2;924;1755;3784;-652;172;2750;-534
468537;2;18;2;924;1715;3564;-627;-615;2596;-524
468547;2;18;2;924;1607;3489;-345;-824;2583;-492
468557;2;18;2;924;1537;3512;-77;-218;2667;-480
468567;2;18;2;924;1595;3545;16;670;2751;-424
468577;2;18;2;924;1761;3565;-73;1389;2900;-452
468587;2;18;2;924;1813;3664;-142;1892;3092;-603
468597;2;18;2;924;1757;3769;-245;2182;3163;-740
468607;2;18;2;924;1616;3809;-435;2446;3146;-801
468617;2;18;2;924;1373;3906;-620;2634;3151;-795
468627;2;18;2;924;1104;3985;-866;2566;3028;-547
468637;2;18;2;924;907;4093;-974;2403;2814;-213
468647;2;18;2;924;843;4090;-1148;2288;2656;115
468657;2;18;2;924;923;4078;-1321;1866;2611;228
468667;2;18;2;924;937;4035;-1261;1192;2662;187
468677;2;18;2;924;1005;3903;-1172;670;2651;145
468687;2;18;2;924;1000;3867;-1011;416;2630;2
468697;2;18;2;924;976;3864;-872;375;2700;-111
468707;2;18;2;924;989;3856;-755;598;2894;-343
468717;2;18;2;924;1016;3867;-712;1068;3031;-524
468727;2;18;2;924;1105;3947;-843;1602;3166;-705
468737;2;18;2;924;1190;4016;-918;1837;3285;-792
468747;2;18;2;924;1197;4099;-847;1781;3335;-937
468757;2;18;2;924;1121;4173;-669;1715;3293;-1071
468767;2;18;2;924;1030;4237;-557;1778;3255;-1141
468777;2;18;2;924;991;4213;-580;1829;3327;-1231
468787;2;18;2;924;990;4239;-569;1848;3424;-1326
468797;2;18;2;924;920;4254;-572;1921;3481;-1342
468807;2;18;2;924;891;4221;-607;2093;3475;-1254
468817;2;18;2;924;892;4103;-775;2109;3449;-1186
468827;2;18;2;924;864;3988;-971;1824;3415;-1131
468837;2;18;2;924;840;3878;-1153;1335;3414;-1018
468847;2;18;2;924;840;3744;-1227;680;3411;-888
468857;2;18;2;924;887;3645;-1200;77;3388;-781
468867;2;18;2;924;908;3571;-1023;-311;3381;-736
468877;2;18;2;924;896;3530;-831;-347;3539;-734
468887;2;18;2;924;895;3514;-608;-34;3740;-812
468897;2;18;2;924;973;3569;-482;437;3798;-911
