timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2477327;1;15;1;4583;-1342;3261;716;2356;-3487;-3199
2477337;1;15;1;4583;-2225;4555;351;2458;-4427;-3518
2477347;1;15;1;4583;-2799;5947;-39;1931;-5187;-3272
2477357;1;15;1;4583;-2561;7139;-542;861;-5511;-2031
2477367;1;15;1;4583;-2182;7132;-1217;-398;-5437;-96
2477377;1;15;1;4583;-1683;5762;-1802;-1009;-4974;1603
2477387;1;15;1;4583;-922;4412;-2192;-932;-4155;2698
2477397;1;15;1;4583;-274;3297;-2492;-491;-3372;2841
2477407;1;15;1;4583;1;2864;-2595;53;-2725;2189
2477417;1;15;1;4583;-171;2836;-2328;429;-2285;1295
2477427;1;15;1;4583;-266;3010;-1583;498;-2174;245
2477437;1;15;1;4583;-357;3307;-770;342;-2445;-780
2477447;1;15;1;4583;-484;3606;-127;78;-3026;-1357
2477457;1;15;1;4583;-312;4002;100;-214;-3576;-1320
2477467;1;15;1;4583;-255;4315;-253;-376;-4066;-983
2477477;1;15;1;4583;-404;4712;-853;-160;-4542;-818
2477487;1;15;1;4583;-594;5260;-1383;195;-4839;-770
2477497;1;15;1;4583;-951;5577;-1646;375;-4935;-720
2477507;1;15;1;4583;-1290;5655;-1584;341;-4935;-562
2477517;1;15;1;4583;-1406;5099;-1356;368;-4860;-91
2477527;1;15;1;4583;-1350;4173;-985;776;-4806;372
2477537;1;15;1;4583;-858;3460;-634;1368;-4775;685
2477547;1;15;1;4583;-162;2871;-588;1905;-4782;1131
2477557;1;15;1;4583;523;2741;-888;2368;-4840;1523
2477567;1;15;1;4583;830;3074;-1292;2616;-4963;1596
2477577;1;15;1;4583;612;3633;-1691;2623;-5086;1364
2477587;1;15;1;4583;266;4290;-1805;2254;-5097;1031
2477597;1;15;1;4583;-257;4732;-1816;1709;-5007;824
2477607;1;15;1;4583;-937;4487;-1544;1317;-4833;1006
2477617;1;15;1;4583;-1325;3722;-1072;1472;-4725;1468
2477627;1;15;1;4583;-1487;2880;-427;1982;-4720;2094
2477637;1;15;1;4583;-1063;2264;220;2462;-4552;2826
2477647;1;15;1;4583;-474;2082;792;2904;-3978;3635
2477657;1;15;1;4583;362;2277;637;3196;-4553;4743
2477667;1;15;1;4583;606;2478;265;3288;-4951;5485
2477677;1;15;1;4583;368;2522;-716;3308;-5262;5489
2477687;1;15;1;4583;-112;2945;-1397;3300;-5194;5033
2477697;1;15;1;4583;-794;3631;-1689;3351;-4949;4295
2477707;1;15;1;4584;-1192;4387;-1713;3563;-4626;3519
2477717;1;15;1;4584;-1301;5129;-1664;3687;-4106;2627
2477727;1;15;1;4584;-1249;5758;-1477;3527;-3339;1464
2477737;1;15;1;4584;-1424;6062;-1229;3154;-2912;697
2477747;1;15;1;4584;-1795;6113;-847;2424;-3097;591
2477757;1;15;1;4584;-1782;5832;-100;1427;-3672;1276
2477767;1;15;1;4584;-1367;5132;609;639;-4472;2086
2477777;1;15;1;4584;-636;4567;949;156;-5011;2689
2477787;1;15;1;4584;252;4144;717;237;-5178;3070
2477797;1;15;1;4584;693;4012;99;806;-5284;3051
2477807;1;15;1;4584;640;4258;-680;1243;-5247;2525
2477817;1;15;1;4584;310;4485;-1378;1394;-5063;1674
2477827;1;15;1;4584;-42;4774;-1796;1281;-4620;752
2477837;1;15;1;4584;-164;5194;-1836;931;-3741;195
2477847;1;15;1;4584;-440;4890;-1594;586;-2700;-73
2477857;1;15;1;4584;-549;4189;-1133;489;-1750;-411
2477867;1;15;1;4584;-592;3476;-649;682;-1182;-1071
2477877;1;15;1;4584;-580;3131;-173;1000;-1020;-1737
2477887;1;15;1;4584;-562;3189;162;1311;-1193;-2058
2477897;1;15;1;4584;-477;3249;425;1548;-1720;-1826
2477907;1;15;1;4584;-441;3335;626;1775;-2512;-1486
2477917;1;15;1;4584;-535;3471;745;1956;-3355;-1084
2477927;1;15;1;4584;-538;3670;809;1932;-4049;-568
2477937;1;15;1;4584;-436;3797;702;1719;-4627;5
2477947;1;15;1;4584;-345;3639;408;1353;-4928;471
2477957;1;15;1;4584;-569;3152;143;1118;-5098;555
2477967;1;15;1;4584;-749;2874;-186;1094;-5190;225
2477977;1;15;1;4584;-877;3016;-568;1223;-5026;-205
2477987;1;15;1;4584;-1046;3688;-1032;1277;-4681;-669
2477997;1;15;1;4584;-1124;4386;-1310;1325;-4121;-824
2478007;1;15;1;4584;-1379;4876;-1578;1319;-3481;-534
2478017;1;15;1;4584;-1700;5012;-1719;1275;-3324;-216
2478027;1;15;1;4584;-1834;4947;-1592;1137;-3124;64
2478037;1;15;1;4584;-1926;4575;-1248;1003;-3586;386
2478047;1;15;1;4584;-1829;4063;-888;851;-3869;713
2478057;1;15;1;4584;-1789;3754;-572;684;-4529;716
2478067;1;15;1;4584;-1934;3540;-293;533;-5510;626
2478077;1;15;1;4584;-2208;3463;-169;308;-7321;442
2478087;1;15;1;4584;-2589;3554;55;112;-8886;454
2478097;1;15;1;4584;-2875;3647;225;-114;-10346;566
2478107;1;15;1;4584;-2898;3733;-78;-265;-11013;824
2478117;1;15;1;4584;-3002;3904;-671;-245;-11640;1102
2478127;1;15;1;4584;-2756;4382;-1150;-264;-12125;1560
2478137;1;15;1;4584;-1486;4715;-2017;-279;-13308;1932
2478147;1;15;1;4584;-1249;4850;-2544;-495;-12583;1904
2478157;1;15;1;4584;-1204;4604;-2975;-780;-13043;1962
2478167;1;15;1;4584;-1203;4244;-2836;-943;-13625;1491
2478177;1;15;1;4584;-1103;4009;-2352;-1038;-13780;1155
2478187;1;15;1;4584;-932;3683;-1873;-1188;-13293;772
2478197;1;15;1;4584;-1024;3337;-1484;-1129;-12696;309
2478207;1;15;1;4585;-1081;3375;-1325;-786;-12300;-143
2478217;1;15;1;4585;-519;3722;-1312;-464;-12023;-284
2478227;1;15;1;4585;-548;3647;-1389;-234;-11361;-224
2478237;1;15;1;4585;-568;3805;-1367;-41;-11068;-183
2478247;1;15;1;4585;-178;3617;-1553;434;-11213;-58
2478257;1;15;1;4585;74;3628;-1544;1100;-10046;87
2478267;1;15;1;4585;122;3414;-1509;1531;-9349;435
2478277;1;15;1;4585;1075;3304;-1310;2031;-8715;700
2478287;1;15;1;4585;1817;3094;-1223;2430;-7376;934
2478297;1;15;1;4585;1628;2880;-1322;2524;-6328;958
2478307;1;15;1;4585;1530;2670;-1634;2204;-5253;877
2478317;1;15;1;4585;1114;2389;-2280;1790;-3939;565
2478327;1;15;1;4585;322;2173;-2778;1136;-3449;-53
2478337;1;15;1;4585;-281;2457;-2402;493;-3520;-290
2478347;1;15;1;4585;-345;2670;-1687;14;-4025;382
2478357;1;15;1;4585;105;3027;-1050;-356;-4399;1632
2478367;1;15;1;4585;-419;2698;-470;-864;-4697;3090
2478377;1;15;1;4585;-1278;1720;-407;-1420;-5005;3888
2478387;1;15;1;4585;-2130;956;-588;-2074;-5318;3084
2478397;1;15;1;4585;-2491;1291;-1195;-2351;-4791;900
2478407;1;15;1;4585;-3668;2307;-2020;-2277;-3802;-1137
2478417;1;15;1;4585;-3441;3818;-2044;-1323;-3278;-2449
2478427;1;15;1;4585;-1104;6139;-1519;308;-3344;-1890
2478437;1;15;1;4585;-334;7093;-1077;1716;-785;253
2478447;1;15;1;4585;-1850;6375;-1109;2719;413;1726
2478457;1;15;1;4585;-1884;5572;-1872;2467;813;1732
2478467;1;15;1;4585;-1698;4592;-2920;1694;1101;1504
2478477;1;15;1;4585;-1596;4066;-3635;948;1390;1032
2478487;1;15;1;4585;-2043;3417;-4029;94;1767;1029
2478497;1;15;1;4585;-2436;2789;-3867;-483;2614;809
2478507;1;15;1;4585;-2969;2740;-3027;-1045;3430;-146
2478517;1;15;1;4585;-3388;3441;-1565;-1508;3567;-1667
2478527;1;15;1;4585;-2808;5027;350;-1765;3136;-2760
2478537;1;15;1;4585;-1837;6691;1583;-1893;2237;-2856
2478547;1;15;1;4585;-1734;7537;1804;-2042;1803;-1874
2478557;1;15;1;4585;-1267;7753;1261;-1996;1123;-383
2478567;1;15;1;4585;-581;7206;148;-1405;1189;1038
2478577;1;15;1;4585;-442;6407;-939;-937;1646;1735
2478587;1;15;1;4585;-536;5372;-1855;-1039;2036;1991
2478597;1;15;1;4585;-1117;4330;-2510;-1407;2297;1535
