timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2535947;1;16;1;4700;2460;3644;414;-1575;1868;1063
2535957;1;16;1;4700;2297;3716;388;-1622;1781;949
2535967;1;16;1;4700;2250;3784;184;-1602;1837;850
2535977;1;16;1;4700;2300;3802;-76;-1580;2063;849
2535987;1;16;1;4700;2338;3617;-289;-1486;2291;950
2535997;1;16;1;4700;2228;3439;-228;-1254;2439;990
2536007;1;16;1;4700;2085;3328;95;-1032;2411;1078
2536017;1;16;1;4700;2031;3146;406;-903;2237;1057
2536027;1;16;1;4700;1959;3034;677;-842;2106;780
2536037;1;16;1;4700;1900;3081;734;-880;1935;468
2536047;1;16;1;4700;2199;3209;683;-880;1608;379
2536057;1;16;1;4700;2475;3305;522;-817;1208;517
2536067;1;16;1;4700;2155;3260;284;-663;1267;505
2536077;1;16;1;4700;1747;3316;181;-575;1359;351
2536087;1;16;1;4700;1783;3269;141;-652;1357;236
2536097;1;16;1;4700;1987;3334;215;-748;1138;64
2536107;1;16;1;4700;2331;3516;496;-820;834;182
2536117;1;16;1;4700;2473;3638;768;-857;236;314
2536127;1;16;1;4700;2616;3661;720;-843;-160;482
2536137;1;16;1;4700;2448;3471;509;-720;-45;456
2536147;1;16;1;4700;2131;3255;179;-594;332;162
2536157;1;16;1;4700;1943;3194;-72;-554;451;-331
2536167;1;16;1;4700;2255;3467;15;-655;437;-627
2536177;1;16;1;4700;2303;3776;521;-786;345;-539
2536187;1;16;1;4700;2138;3801;1053;-859;-45;-394
2536197;1;16;1;4700;2191;3785;1242;-845;-392;-217
2536207;1;16;1;4701;2161;3582;1042;-788;-110;-431
2536217;1;16;1;4701;2027;3428;334;-603;284;-779
2536227;1;16;1;4701;2166;3517;-416;-409;691;-896
2536237;1;16;1;4701;2222;3646;-748;-247;981;-645
2536247;1;16;1;4701;2218;3724;-504;-71;1044;-233
2536257;1;16;1;4701;2169;3627;38;63;984;-216
2536267;1;16;1;4701;1920;3590;660;178;1161;-555
2536277;1;16;1;4701;1977;3661;1155;-16;1198;-1077
2536287;1;16;1;4701;2181;3697;1341;-401;1248;-1386
2536297;1;16;1;4701;2413;3599;1127;-668;1353;-1556
2536307;1;16;1;4701;2355;3481;613;-756;1568;-1829
2536317;1;16;1;4701;2350;3485;171;-610;1743;-1908
2536327;1;16;1;4701;2433;3609;15;-308;1742;-1707
2536337;1;16;1;4701;2688;3749;368;140;1510;-1236
2536347;1;16;1;4701;2586;3620;743;433;1150;-1001
2536357;1;16;1;4701;2240;3516;1180;610;1292;-1352
2536367;1;16;1;4701;1654;3505;1531;486;1306;-1888
2536377;1;16;1;4701;1319;3329;1443;77;1457;-2431
2536387;1;16;1;4701;1044;3054;991;-304;1629;-3029
2536397;1;16;1;4701;1121;3230;659;-446;1178;-3085
2536407;1;16;1;4701;1511;3561;489;-354;199;-2375
2536417;1;16;1;4701;1746;3703;631;-57;-420;-1716
2536427;1;16;1;4701;1645;3626;935;406;-800;-1402
2536437;1;16;1;4701;1560;3511;1197;849;-845;-1542
2536447;1;16;1;4701;1459;3314;1244;1030;-619;-2040
2536457;1;16;1;4701;1079;3091;939;1013;-516;-2777
2536467;1;16;1;4701;905;3246;631;861;-294;-3614
2536477;1;16;1;4701;1158;3604;462;656;-1509;-3156
2536487;1;16;1;4701;1608;3872;673;447;-2369;-2511
2536497;1;16;1;4701;1635;3831;957;477;-2897;-2233
2536507;1;16;1;4701;1717;3805;1108;677;-3192;-2358
2536517;1;16;1;4701;1862;3829;929;1007;-3121;-2838
2536527;1;16;1;4701;1918;4085;501;1411;-3195;-3086
2536537;1;16;1;4701;1910;4150;-25;1707;-3219;-2992
2536547;1;16;1;4701;1564;4015;-292;1765;-3047;-3034
2536557;1;16;1;4701;1264;3875;-315;1555;-3028;-3268
2536567;1;16;1;4701;1096;3601;-161;1260;-3080;-3572
