timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2408368;1;14;1;4450;-391;4068;-520;-483;5543;-1307
2408378;1;14;1;4450;-359;4076;-259;-506;5320;-1045
2408388;1;14;1;4450;-379;4011;-119;-463;5102;-856
2408398;1;14;1;4450;-442;3884;-141;-410;4844;-780
2408408;1;14;1;4450;-501;3806;-265;-382;4614;-853
2408418;1;14;1;4450;-491;3912;-459;-361;4415;-969
2408428;1;14;1;4450;-412;4112;-599;-348;4253;-992
2408438;1;14;1;4450;-355;4273;-635;-271;4125;-918
2408448;1;14;1;4450;-422;4329;-628;-131;3995;-745
2408458;1;14;1;4450;-498;4285;-540;14;3881;-546
2408468;1;14;1;4450;-516;4163;-474;142;3756;-398
2408478;1;14;1;4450;-480;3990;-390;226;3512;-326
2408488;1;14;1;4450;-459;3925;-326;193;3227;-331
2408498;1;14;1;4450;-486;3941;-279;114;2863;-387
2408508;1;14;1;4450;-531;4039;-215;-25;2389;-429
2408518;1;14;1;4450;-523;4146;-138;-184;1920;-393
2408528;1;14;1;4450;-430;4251;-116;-307;1520;-262
2408538;1;14;1;4450;-300;4285;-214;-350;1226;-81
2408548;1;14;1;4450;-186;4243;-371;-306;1031;42
2408558;1;14;1;4450;-154;4152;-526;-215;911;101
2408568;1;14;1;4450;-185;4032;-549;-110;808;24
2408578;1;14;1;4450;-259;3957;-471;-34;673;-139
2408588;1;14;1;4450;-302;3951;-407;-3;493;-212
2408598;1;14;1;4450;-299;4048;-367;-44;267;-188
2408608;1;14;1;4450;-327;4111;-375;-109;6;-95
2408618;1;14;1;4450;-323;4127;-401;-182;-224;17
2408628;1;14;1;4450;-373;4073;-385;-177;-460;29
2408638;1;14;1;4450;-403;4125;-391;-183;-674;-18
2408648;1;14;1;4450;-331;4174;-443;-204;-839;17
2408658;1;14;1;4450;-277;4205;-499;-246;-991;54
2408668;1;14;1;4450;-292;4163;-462;-314;-1151;103
2408678;1;14;1;4450;-377;4081;-481;-338;-1318;125
2408688;1;14;1;4450;-469;3990;-406;-314;-1506;102
2408698;1;14;1;4450;-536;3918;-307;-300;-1727;64
2408708;1;14;1;4450;-476;3911;-263;-326;-1995;100
2408718;1;14;1;4450;-452;3935;-300;-408;-2276;214
2408728;1;14;1;4450;-484;3956;-266;-474;-2651;355
2408738;1;14;1;4451;-498;4045;-117;-502;-3128;519
2408748;1;14;1;4451;-476;4031;4;-583;-3586;729
2408758;1;14;1;4451;-490;3921;80;-665;-4106;866
2408768;1;14;1;4451;-486;3793;121;-715;-4646;895
2408778;1;14;1;4451;-436;3707;49;-766;-5127;885
2408788;1;14;1;4451;-398;3741;-146;-818;-5552;845
2408798;1;14;1;4451;-458;3917;-321;-891;-5979;821
2408808;1;14;1;4451;-658;4082;-432;-1026;-6391;854
2408818;1;14;1;4451;-727;4291;-443;-1221;-6903;994
2408828;1;14;1;4451;-743;4399;-477;-1380;-7449;1317
2408838;1;14;1;4451;-716;4493;-496;-1392;-8030;1688
2408848;1;14;1;4451;-533;4631;-431;-1294;-8541;2111
2408858;1;14;1;4451;-388;4561;-409;-1111;-8986;2529
2408868;1;14;1;4451;-254;4321;-428;-908;-9384;2774
2408878;1;14;1;4451;-202;4005;-559;-731;-9771;2690
2408888;1;14;1;4451;-279;3818;-694;-652;-10249;2335
2408898;1;14;1;4451;-474;3826;-735;-732;-10871;1950
2408908;1;14;1;4451;-647;3946;-682;-917;-11579;1755
2408918;1;14;1;4451;-684;4091;-552;-1085;-12286;1915
2408928;1;14;1;4451;-810;4090;-543;-1131;-12998;2114
2408938;1;14;1;4451;-715;4198;-552;-1082;-13643;2307
2408948;1;14;1;4451;-615;4341;-596;-990;-14219;2428
2408958;1;14;1;4451;-550;4513;-573;-936;-14827;2504
2408968;1;14;1;4451;-651;4592;-601;-909;-15410;2567
2408978;1;14;1;4451;-823;4557;-505;-929;-16025;2642
2408988;1;14;1;4451;-1014;4294;-318;-913;-16729;2674
2408998;1;14;1;4451;-1298;4020;-72;-733;-17527;2498
2409008;1;14;1;4451;-1469;3916;115;-462;-18392;2369
2409018;1;14;1;4451;-1466;3917;73;-162;-19308;2337
2409028;1;14;1;4451;-1356;4054;-107;87;-20246;2285
2409038;1;14;1;4451;-1538;4280;-390;261;-21255;2191
2409048;1;14;1;4451;-1795;4469;-553;372;-22247;2156
2409058;1;14;1;4451;-2054;4562;-743;268;-23095;2195
2409068;1;14;1;4451;-2189;4448;-954;16;-23787;2393
2409078;1;14;1;4451;-2226;4320;-1061;-234;-24311;2617
2409088;1;14;1;4451;-2129;3987;-1189;-450;-24799;2879
2409098;1;14;1;4451;-2063;3824;-1357;-510;-25174;2918
2409108;1;14;1;4451;-1928;3819;-1533;-476;-25467;2850
2409118;1;14;1;4451;-1856;3824;-1750;-455;-25543;2793
2409128;1;14;1;4451;-1985;3728;-1994;-407;-25405;2558
2409138;1;14;1;4451;-2035;3740;-2210;-294;-25099;2176
2409148;1;14;1;4451;-1992;3870;-2283;-124;-24697;1769
2409158;1;14;1;4451;-2161;3883;-2126;-103;-24383;1599
2409168;1;14;1;4451;-2248;3930;-1738;-265;-24222;1680
2409178;1;14;1;4451;-2024;3884;-1392;-569;-24065;1921
2409188;1;14;1;4451;-1764;3739;-1217;-854;-23959;1972
2409198;1;14;1;4451;-1479;3773;-1245;-1052;-23917;1903
2409208;1;14;1;4451;-1229;3726;-1424;-1166;-23896;1810
2409218;1;14;1;4451;-1189;3446;-1566;-1089;-23448;1467
2409228;1;14;1;4451;-1165;3025;-1839;-691;-22752;727
2409238;1;14;1;4452;-1299;2744;-2174;120;-21851;-617
2409248;1;14;1;4452;-1646;3180;-2194;774;-21420;-1628
2409258;1;14;1;4452;-1514;4008;-1722;1160;-21391;-1554
2409268;1;14;1;4452;-894;4637;-1183;1082;-21778;-632
2409278;1;14;1;4452;-39;4779;-723;817;-22293;595
2409288;1;14;1;4452;244;4650;-579;736;-22270;1191
2409298;1;14;1;4452;-70;4382;-776;881;-22025;1254
2409308;1;14;1;4452;-537;4162;-1231;1215;-21880;1206
2409318;1;14;1;4452;-630;4044;-1574;1451;-21688;1399
2409328;1;14;1;4452;-563;3845;-1650;1547;-21359;1766
2409338;1;14;1;4452;-317;3701;-1612;1451;-21049;1891
2409348;1;14;1;4452;46;3702;-1590;1260;-20685;1771
2409358;1;14;1;4452;331;3842;-1610;998;-20293;1588
2409368;1;14;1;4452;553;4004;-1697;784;-19741;1446
2409378;1;14;1;4452;729;4163;-1843;715;-18935;1085
2409388;1;14;1;4452;532;4386;-2169;601;-18044;685
2409398;1;14;1;4452;221;4736;-2379;385;-17060;610
2409408;1;14;1;4452;21;4900;-2313;41;-16012;933
2409418;1;14;1;4452;-87;4714;-1816;-263;-15066;1433
2409428;1;14;1;4452;-97;4282;-974;-421;-14394;1818
2409438;1;14;1;4452;-46;4022;-138;-556;-14095;1929
2409448;1;14;1;4452;21;3816;501;-843;-14113;2010
2409458;1;14;1;4452;41;3720;925;-1127;-14340;1965
2409468;1;14;1;4452;4;3625;1045;-1279;-14642;1865
2409478;1;14;1;4452;-67;3529;933;-1166;-14916;1518
2409488;1;14;1;4452;-179;3497;498;-810;-15093;1138
2409498;1;14;1;4452;-311;3701;27;-331;-15047;1006
2409508;1;14;1;4452;-448;3900;-213;43;-14840;1080
2409518;1;14;1;4452;-540;4139;-279;104;-14484;1151
2409528;1;14;1;4452;-1027;4335;-113;-122;-14318;873
2409538;1;14;1;4452;-1045;4871;227;-672;-14214;828
2409548;1;14;1;4452;-892;4946;482;-1178;-14266;1329
2409558;1;14;1;4452;-930;4515;675;-1221;-14122;2179
2409568;1;14;1;4452;-495;3797;278;-521;-13591;2844
2409578;1;14;1;4452;-99;3055;-778;760;-12849;2610
2409588;1;14;1;4452;70;3249;-2167;1966;-11982;1530
2409598;1;14;1;4452;-301;3875;-3439;2613;-10906;113
2409608;1;14;1;4452;-776;4496;-4295;2555;-9511;-1118
2409618;1;14;1;4452;-759;5266;-4546;1640;-7706;-1477
2409628;1;14;1;4452;-469;5525;-4057;521;-6297;-451
2409638;1;14;1;4452;20;4838;-2888;-246;-5340;598
2409648;1;14;1;4452;346;4021;-1656;-476;-4515;1229
2409658;1;14;1;4452;444;3496;-753;-289;-4123;1185
2409668;1;14;1;4452;448;3186;-162;-32;-4078;798
2409678;1;14;1;4452;308;3316;151;258;-4312;45
2409688;1;14;1;4452;82;3588;147;425;-4548;-698
2409698;1;14;1;4452;-145;3893;66;501;-4760;-1165
2409708;1;14;1;4452;-295;4101;-187;527;-5011;-1361
2409718;1;14;1;4452;-252;4182;-486;520;-5067;-1319
2409728;1;14;1;4452;-102;4094;-798;467;-4882;-1041
2409738;1;14;1;4453;-81;4120;-1018;454;-4825;-756
2409748;1;14;1;4453;-8;4293;-1230;446;-4895;-354
2409758;1;14;1;4453;44;4397;-1202;353;-4656;135
2409768;1;14;1;4453;36;4324;-1091;223;-4348;440
2409778;1;14;1;4453;55;4234;-915;75;-4070;496
2409788;1;14;1;4453;39;4103;-679;-27;-3874;391
2409798;1;14;1;4453;38;3873;-519;-117;-3722;345
2409808;1;14;1;4453;103;3670;-494;-131;-3581;391
2409818;1;14;1;4453;129;3566;-585;-61;-3474;369
2409828;1;14;1;4453;83;3633;-624;54;-3410;230
2409838;1;14;1;4453;-14;3884;-692;83;-3341;115
2409848;1;14;1;4453;-138;4051;-712;-117;-3297;194
2409858;1;14;1;4453;-220;4144;-744;-416;-3227;321
2409868;1;14;1;4453;-91;4196;-765;-590;-3044;456
2409878;1;14;1;4453;148;4199;-758;-527;-2762;578
2409888;1;14;1;4453;301;4146;-757;-390;-2495;613
2409898;1;14;1;4453;264;4173;-759;-356;-2341;610
2409908;1;14;1;4453;297;4312;-729;-375;-2221;733
2409918;1;14;1;4453;326;4291;-644;-306;-1979;784
2409928;1;14;1;4453;257;4236;-589;-42;-1590;517
2409938;1;14;1;4453;112;4134;-638;268;-1246;106
2409948;1;14;1;4453;-10;4012;-653;396;-1016;-166
2409958;1;14;1;4453;-58;3890;-623;298;-942;-287
2409968;1;14;1;4453;-2;3857;-459;44;-1013;-316
2409978;1;14;1;4453;123;3930;-308;-201;-1150;-288
2409988;1;14;1;4453;179;4016;-169;-346;-1307;-201
2409998;1;14;1;4453;170;4079;-43;-348;-1451;-92
2410008;1;14;1;4453;145;4091;-25;-243;-1528;-89
2410018;1;14;1;4453;132;4121;-72;-143;-1522;-154
2410028;1;14;1;4453;102;4086;-178;-85;-1472;-222
2410038;1;14;1;4453;84;4076;-312;-134;-1369;-245
2410048;1;14;1;4453;195;4141;-383;-243;-1227;-179
2410058;1;14;1;4453;353;4253;-412;-357;-1101;-49
2410068;1;14;1;4453;428;4316;-348;-422;-969;143
2410078;1;14;1;4453;360;4294;-235;-410;-886;286
2410088;1;14;1;4453;251;4204;-164;-361;-789;275
2410098;1;14;1;4453;202;4106;-145;-291;-690;98
2410108;1;14;1;4453;171;4041;-176;-290;-610;-73
2410118;1;14;1;4453;143;4015;-222;-343;-531;-167
2410128;1;14;1;4453;131;4041;-246;-433;-457;-175
2410138;1;14;1;4453;176;4102;-196;-524;-361;-73
2410148;1;14;1;4453;271;4138;-99;-553;-203;135
2410158;1;14;1;4453;342;4054;-117;-471;9;244
2410168;1;14;1;4453;263;3914;-131;-342;227;99
2410178;1;14;1;4453;177;3885;-201;-271;473;-199
2410188;1;14;1;4453;181;3938;-335;-273;847;-417
2410198;1;14;1;4453;367;3979;-452;-232;1572;-409
2410208;1;14;1;4453;693;3907;-473;-237;2880;-230
2410218;1;14;1;4453;985;3833;-713;-158;3382;-444
2410228;1;14;1;4453;1218;3774;-912;-113;4267;-883
2410238;1;14;1;4454;1273;3768;-1209;-243;5497;-1549
2410248;1;14;1;4454;854;3694;-1602;-513;6517;-2439
2410258;1;14;1;4454;159;3795;-2022;-812;7631;-3175
2410268;1;14;1;4454;-426;4059;-2202;-1076;8698;-3499
2410278;1;14;1;4454;-843;4258;-2086;-1269;9709;-3384
