timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2529227;1;16;1;4687;-680;4168;-1402;505;4720;-2159
2529237;1;16;1;4687;-746;4049;-1281;681;4728;-2101
2529247;1;16;1;4687;-801;3951;-1101;783;4713;-2099
2529257;1;16;1;4687;-771;3824;-976;728;4588;-2144
2529267;1;16;1;4687;-669;3746;-969;533;4471;-2183
2529277;1;16;1;4687;-496;3737;-1083;260;4312;-2154
2529287;1;16;1;4687;-330;3876;-1374;-69;4230;-2072
2529297;1;16;1;4687;-236;3921;-1713;-496;4276;-1948
2529307;1;16;1;4687;-188;3763;-1839;-625;4675;-1925
2529317;1;16;1;4687;-305;3645;-1862;-647;4996;-1987
2529327;1;16;1;4687;-546;3665;-1683;-692;5223;-2157
2529337;1;16;1;4687;-739;3703;-1399;-811;5265;-2404
2529347;1;16;1;4687;-842;3713;-1067;-1037;5098;-2616
2529357;1;16;1;4687;-887;3768;-802;-1296;4776;-2690
2529367;1;16;1;4687;-867;3842;-694;-1567;4443;-2663
2529377;1;16;1;4687;-745;3970;-844;-1806;4141;-2505
2529387;1;16;1;4687;-610;4051;-1106;-2039;3942;-2262
2529397;1;16;1;4687;-629;4055;-1429;-2277;3906;-2057
2529407;1;16;1;4687;-626;3960;-1504;-2515;3969;-1977
2529417;1;16;1;4687;-766;3757;-1418;-2659;4020;-2073
2529427;1;16;1;4687;-1012;3636;-1181;-2842;3956;-2334
2529437;1;16;1;4687;-1140;3626;-866;-3068;3789;-2499
2529447;1;16;1;4687;-1130;3659;-694;-3301;3517;-2475
2529457;1;16;1;4687;-1002;3737;-541;-3474;3138;-2295
2529467;1;16;1;4687;-933;3807;-587;-3616;2706;-2043
2529477;1;16;1;4687;-844;3784;-668;-3693;2299;-1815
2529487;1;16;1;4687;-782;3865;-733;-3666;1974;-1693
2529497;1;16;1;4687;-657;3892;-814;-3592;1805;-1580
2529507;1;16;1;4687;-606;3823;-1107;-3454;1991;-1641
2529517;1;16;1;4687;-655;3787;-1316;-3340;2020;-1765
2529527;1;16;1;4687;-736;3840;-1489;-3286;1733;-1881
2529537;1;16;1;4687;-842;3823;-1542;-3377;1431;-2013
2529547;1;16;1;4687;-894;3877;-1558;-3659;1241;-2031
2529557;1;16;1;4687;-924;3800;-1491;-3956;1129;-1828
2529567;1;16;1;4687;-965;3606;-1271;-4167;992;-1739
2529577;1;16;1;4687;-859;3717;-1098;-4260;901;-1668
2529587;1;16;1;4687;-637;3817;-1041;-4287;942;-1519
2529597;1;16;1;4687;-590;3991;-1168;-4180;1093;-1432
2529607;1;16;1;4687;-666;4244;-1173;-4021;1126;-1333
2529617;1;16;1;4687;-896;4383;-1137;-3898;1312;-1230
2529627;1;16;1;4687;-842;4540;-1072;-3779;1348;-935
2529637;1;16;1;4687;-721;4457;-999;-3734;1501;-520
2529647;1;16;1;4687;-586;4279;-862;-3655;1882;-293
2529657;1;16;1;4687;-312;4083;-689;-3423;1630;1
2529667;1;16;1;4687;-270;3676;-721;-3187;1545;49
2529677;1;16;1;4687;-353;3311;-961;-2924;1382;-70
2529687;1;16;1;4687;-403;3294;-1158;-2703;1544;-457
2529697;1;16;1;4687;-497;3585;-1166;-2653;1352;-758
2529707;1;16;1;4688;-655;3894;-1086;-2672;1226;-1084
2529717;1;16;1;4688;-924;4190;-907;-2661;1149;-1216
2529727;1;16;1;4688;-1144;4273;-652;-2647;1099;-984
2529737;1;16;1;4688;-1160;4043;-412;-2547;1063;-569
2529747;1;16;1;4688;-958;3887;-351;-2291;1052;-220
2529757;1;16;1;4688;-867;3607;-437;-1961;961;87
2529767;1;16;1;4688;-897;3601;-490;-1626;765;94
2529777;1;16;1;4688;-770;3805;-527;-1435;556;109
2529787;1;16;1;4688;-762;4008;-550;-1304;315;124
2529797;1;16;1;4688;-858;4169;-525;-1126;51;173
2529807;1;16;1;4688;-1044;4271;-425;-948;-223;262
2529817;1;16;1;4688;-1213;4287;-292;-842;-475;386
2529827;1;16;1;4688;-1200;4178;-218;-833;-765;563
2529837;1;16;1;4688;-1082;4116;-230;-802;-1037;653
2529847;1;16;1;4688;-877;4043;-283;-742;-1224;809
2529857;1;16;1;4688;-789;3907;-404;-615;-1421;928
2529867;1;16;1;4688;-718;3926;-504;-446;-1595;906
2529877;1;16;1;4688;-660;4000;-635;-340;-1649;853
2529887;1;16;1;4688;-858;3929;-754;-334;-1602;695
2529897;1;16;1;4688;-1097;3902;-762;-451;-1602;349
2529907;1;16;1;4688;-1122;3965;-747;-641;-1649;66
2529917;1;16;1;4688;-1102;4047;-631;-717;-1744;5
2529927;1;16;1;4688;-1166;4083;-404;-630;-1976;121
2529937;1;16;1;4688;-1112;4236;-84;-431;-2304;442
2529947;1;16;1;4688;-1163;4194;123;-181;-2658;792
2529957;1;16;1;4688;-1216;4064;329;239;-3185;1150
2529967;1;16;1;4688;-1085;4006;463;687;-3822;1480
2529977;1;16;1;4688;-792;4033;491;1073;-4357;1776
2529987;1;16;1;4688;-426;3963;187;1323;-4357;1892
2529997;1;16;1;4688;-292;3701;-482;1474;-4213;1769
2530007;1;16;1;4688;-423;3525;-1251;1436;-3989;1304
