timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2481167;1;15;1;4590;-1573;5692;-908;1568;-4217;1161
2481177;1;15;1;4590;-1303;6532;-2564;1666;-4283;2030
2481187;1;15;1;4590;-1600;6849;-3310;2025;-4084;2590
2481197;1;15;1;4590;-1766;6429;-3008;2156;-3486;2210
2481207;1;15;1;4591;-1870;5709;-1845;1365;-3122;732
2481217;1;15;1;4591;-1760;5381;-1417;776;-2914;450
2481227;1;15;1;4591;-1313;5147;-969;107;-2791;551
2481237;1;15;1;4591;-1091;4813;-544;-95;-2927;1011
2481247;1;15;1;4591;-1310;4832;-244;185;-3468;835
2481257;1;15;1;4591;-1652;5014;-98;394;-4253;257
2481267;1;15;1;4591;-1883;5327;70;302;-5050;-531
2481277;1;15;1;4591;-1962;5520;103;45;-5778;-962
2481287;1;15;1;4591;-1768;5318;-94;5;-6346;-784
2481297;1;15;1;4591;-1609;4647;-486;321;-6727;-413
2481307;1;15;1;4591;-1528;3941;-990;897;-6832;-392
2481317;1;15;1;4591;-1193;3752;-1391;1443;-6845;-228
2481327;1;15;1;4591;-677;3905;-1653;1696;-6979;267
2481337;1;15;1;4591;-226;4151;-1746;1553;-6986;814
2481347;1;15;1;4591;30;4088;-1499;1188;-6820;1159
2481357;1;15;1;4591;229;3770;-1088;794;-6701;1141
2481367;1;15;1;4591;290;3164;-695;603;-6606;786
2481377;1;15;1;4591;64;2455;-489;740;-6588;54
2481387;1;15;1;4591;-191;2130;-465;1111;-6604;-898
2481397;1;15;1;4591;-401;2124;-506;1500;-6568;-1657
2481407;1;15;1;4591;-819;2573;-382;1788;-6593;-2020
2481417;1;15;1;4591;-1236;3117;-189;1699;-6864;-1536
2481427;1;15;1;4591;-1438;3576;-40;1384;-7740;-436
2481437;1;15;1;4591;-811;4024;7;881;-8087;819
2481447;1;15;1;4591;-530;3877;-126;477;-8308;1716
2481457;1;15;1;4591;-186;3720;-307;299;-9009;2408
2481467;1;15;1;4591;73;3443;-477;303;-9317;2976
2481477;1;15;1;4591;-510;3021;-326;252;-9432;3377
2481487;1;15;1;4591;-2328;2170;-827;-171;-9281;3091
2481497;1;15;1;4591;-2892;2971;-1051;-425;-9524;1312
2481507;1;15;1;4591;-2687;4616;-774;-532;-8877;682
2481517;1;15;1;4591;-1572;5860;-515;-652;-7755;2219
2481527;1;15;1;4591;94;5311;-152;-630;-7252;4813
2481537;1;15;1;4591;955;3814;-522;423;-7024;4592
2481547;1;15;1;4591;-405;3537;-1031;1864;-5769;2204
2481557;1;15;1;4591;-969;3993;-1386;2460;-5332;1705
2481567;1;15;1;4591;-1739;3953;-1794;2352;-4698;1781
2481577;1;15;1;4591;-2156;4047;-1840;1712;-3961;1280
