timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2539847;1;16;1;4708;677;3911;-102;1649;859;-913
2539857;1;16;1;4708;186;3764;152;2124;668;-1179
2539867;1;16;1;4708;-111;3946;416;2228;54;-1319
2539877;1;16;1;4708;81;4219;550;2025;-568;-1058
2539887;1;16;1;4708;336;4349;529;1781;-1297;-819
2539897;1;16;1;4708;289;4272;296;1705;-2044;-841
2539907;1;16;1;4708;226;4143;13;1825;-2765;-986
2539917;1;16;1;4708;296;3885;-514;2004;-2952;-1206
2539927;1;16;1;4708;133;3547;-959;2357;-2976;-1510
2539937;1;16;1;4708;15;3552;-1127;2745;-3212;-1799
2539947;1;16;1;4708;-4;3915;-876;2981;-3455;-1707
2539957;1;16;1;4708;180;4456;-264;3014;-3700;-1231
2539967;1;16;1;4708;441;4431;416;2862;-3883;-788
2539977;1;16;1;4708;367;3992;584;2733;-4193;-916
2539987;1;16;1;4708;178;3725;450;2631;-4700;-1363
2539997;1;16;1;4708;258;3934;157;2486;-5112;-1529
2540007;1;16;1;4708;371;4182;-153;2402;-5388;-1355
2540017;1;16;1;4708;236;4281;-370;2442;-5542;-1263
2540027;1;16;1;4708;-67;4243;-361;2514;-5554;-1520
2540037;1;16;1;4708;-209;4169;-277;2464;-5490;-1893
2540047;1;16;1;4708;-119;4199;-177;2218;-5279;-2104
2540057;1;16;1;4708;82;4239;-188;2058;-5370;-1931
2540067;1;16;1;4708;242;4365;-299;1913;-5421;-1616
2540077;1;16;1;4708;323;4379;-535;1733;-5309;-1304
2540087;1;16;1;4708;144;4271;-783;1520;-5071;-1293
2540097;1;16;1;4708;-33;4178;-947;1266;-4806;-1515
2540107;1;16;1;4708;-28;4131;-886;990;-4513;-1715
2540117;1;16;1;4708;274;4239;-708;839;-4328;-1617
2540127;1;16;1;4708;608;4243;-632;892;-4247;-1370
2540137;1;16;1;4708;450;4216;-462;1155;-4146;-1360
2540147;1;16;1;4708;185;4235;-234;1405;-4141;-1517
2540157;1;16;1;4708;34;4216;27;1482;-4288;-1645
2540167;1;16;1;4708;-44;4024;161;1376;-4590;-1673
2540177;1;16;1;4708;99;3939;111;1170;-4858;-1532
2540187;1;16;1;4708;310;3932;-36;899;-5274;-1175
2540197;1;16;1;4708;386;3863;-338;763;-5462;-793
2540207;1;16;1;4709;519;3795;-657;925;-5156;-758
2540217;1;16;1;4709;606;3892;-999;1098;-4500;-1124
2540227;1;16;1;4709;382;3992;-1332;1048;-4223;-1855
2540237;1;16;1;4709;-98;3958;-1572;796;-4249;-2224
2540247;1;16;1;4709;-257;4068;-1339;602;-4177;-2179
2540257;1;16;1;4709;-43;4121;-805;506;-3969;-1750
2540267;1;16;1;4709;108;4145;-323;609;-3957;-1231
2540277;1;16;1;4709;0;4105;-111;836;-4135;-708
2540287;1;16;1;4709;162;3939;-15;1214;-4223;-407
2540297;1;16;1;4709;639;3990;-86;1618;-4070;-515
2540307;1;16;1;4709;664;3811;-313;1785;-4086;-890
2540317;1;16;1;4709;223;3711;-679;1952;-4454;-1282
2540327;1;16;1;4709;-9;3877;-850;2010;-4613;-1288
2540337;1;16;1;4709;-89;4043;-1005;1968;-4372;-1060
2540347;1;16;1;4709;-264;3966;-1063;2008;-4108;-823
2540357;1;16;1;4709;-379;4040;-899;1991;-4104;-829
2540367;1;16;1;4709;-354;4271;-721;1781;-4157;-634
2540377;1;16;1;4709;-179;4214;-505;1496;-4175;-348
2540387;1;16;1;4709;-41;4159;-292;1395;-4259;-307
2540397;1;16;1;4709;-104;4074;-176;1435;-4420;-417
2540407;1;16;1;4709;-176;4140;-75;1577;-4689;-451
2540417;1;16;1;4709;-205;4333;-33;1658;-4942;-260
2540427;1;16;1;4709;-338;4311;78;1683;-5200;115
2540437;1;16;1;4709;-432;4279;226;1621;-5488;499
2540447;1;16;1;4709;-487;4141;213;1473;-5690;701
2540457;1;16;1;4709;-341;4304;-31;1241;-5884;706
2540467;1;16;1;4709;-283;4408;-298;981;-5960;951
2540477;1;16;1;4709;-471;4308;-646;809;-6077;1302
2540487;1;16;1;4709;-758;4078;-855;868;-6181;1271
2540497;1;16;1;4709;-712;4162;-913;973;-6076;872
2540507;1;16;1;4709;-524;4114;-568;1012;-5737;486
2540517;1;16;1;4709;-300;4062;-188;1010;-5612;342
2540527;1;16;1;4709;-49;4120;74;1000;-5478;369
2540537;1;16;1;4709;13;4186;-18;689;-5686;577
2540547;1;16;1;4709;31;4256;-306;360;-5884;865
2540557;1;16;1;4709;-95;4301;-539;149;-5982;1111
2540567;1;16;1;4709;-72;4403;-616;58;-5732;1324
2540577;1;16;1;4709;-182;4403;-723;35;-5192;1542
2540587;1;16;1;4709;-297;4419;-719;111;-4581;1621
2540597;1;16;1;4709;-305;4365;-671;77;-3855;1648
2540607;1;16;1;4709;-258;4298;-603;-115;-3271;1669
2540617;1;16;1;4709;-73;4237;-775;-337;-2588;1866
2540627;1;16;1;4709;139;4040;-1023;-535;-1933;2266
2540637;1;16;1;4709;97;3963;-1204;-732;-1734;2311
2540647;1;16;1;4709;-136;4033;-1173;-991;-1957;1939
2540657;1;16;1;4709;-453;4151;-974;-1098;-2092;1159
2540667;1;16;1;4709;-584;4322;-631;-1176;-1918;566
2540677;1;16;1;4709;-355;4430;-174;-1171;-1618;536
2540687;1;16;1;4709;-231;4332;-77;-1132;-1299;861
2540697;1;16;1;4709;41;4093;-133;-1109;-889;1295
2540707;1;16;1;4710;160;3978;-517;-1122;-834;1594
2540717;1;16;1;4710;236;4143;-779;-1037;-914;1711
2540727;1;16;1;4710;-232;4306;-937;-1005;-963;1517
2540737;1;16;1;4710;-645;4319;-979;-998;-757;781
2540747;1;16;1;4710;-856;4499;-938;-947;-270;99
2540757;1;16;1;4710;-992;4542;-416;-932;258;-258
2540767;1;16;1;4710;-718;4583;165;-906;818;-160
2540777;1;16;1;4710;-336;4431;357;-891;1593;380
2540787;1;16;1;4710;273;4299;79;-915;1671;1170
2540797;1;16;1;4710;413;4081;3;-1008;2357;1536
2540807;1;16;1;4710;141;3807;-357;-969;984;1807
2540817;1;16;1;4710;-184;3665;-772;-964;679;1210
2540827;1;16;1;4710;-489;3555;-648;-924;734;295
2540837;1;16;1;4710;-469;3582;-389;-1007;830;-464
2540847;1;16;1;4710;-441;3622;-94;-1311;1250;-1048
2540857;1;16;1;4710;-445;3579;194;-1495;1397;-1358
2540867;1;16;1;4710;-129;3605;72;-1613;1018;-1187
2540877;1;16;1;4710;-204;3687;136;-1677;913;-833
2540887;1;16;1;4710;-173;3784;-105;-1511;6;-285
2540897;1;16;1;4710;-388;3998;-159;-1204;-383;-104
2540907;1;16;1;4710;-609;4246;-78;-824;-423;58
2540917;1;16;1;4710;-657;4464;17;-424;-346;219
2540927;1;16;1;4710;-675;4470;56;-228;-386;361
2540937;1;16;1;4710;-624;4193;49;-234;-581;424
2540947;1;16;1;4710;-332;3844;-15;-324;-768;497
2540957;1;16;1;4710;31;3574;-221;-470;-181;399
2540967;1;16;1;4710;42;3482;-249;-452;-943;772
2540977;1;16;1;4710;27;3558;-448;-421;-1235;786
2540987;1;16;1;4710;-150;3661;-538;-299;-1247;471
2540997;1;16;1;4710;-436;3873;-366;-84;-1199;16
2541007;1;16;1;4710;-718;4133;-103;97;-1136;-296
2541017;1;16;1;4710;-970;4299;113;228;-1181;-413
2541027;1;16;1;4710;-875;4369;374;362;-1345;-153
2541037;1;16;1;4710;-712;4338;608;511;-1678;314
2541047;1;16;1;4710;-479;4128;671;552;-905;759
2541057;1;16;1;4710;-480;4042;618;919;-2023;1231
2541067;1;16;1;4710;-520;3965;377;1052;-2621;1204
2541077;1;16;1;4710;-543;3980;11;1049;-3008;853
2541087;1;16;1;4710;-568;3943;-338;1008;-3271;538
2541097;1;16;1;4710;-562;3910;-510;1025;-3501;396
2541107;1;16;1;4710;-644;3970;-539;1064;-3666;387
2541117;1;16;1;4710;-831;4069;-628;1114;-3808;351
2541127;1;16;1;4710;-1012;4266;-634;1159;-3908;196
