timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2551087;1;16;1;4730;-1946;4516;468;-1508;-1878;-1489
2551097;1;16;1;4730;-1779;4121;339;-1131;-1358;-943
2551107;1;16;1;4730;-1626;3567;266;-441;-731;-983
2551117;1;16;1;4730;-1535;3205;253;237;-120;-1279
2551127;1;16;1;4730;-1541;3150;324;514;315;-1474
2551137;1;16;1;4730;-1793;3265;447;323;406;-1443
2551147;1;16;1;4730;-1973;3456;596;-187;299;-1232
2551157;1;16;1;4730;-2146;3537;751;-591;88;-1101
2551167;1;16;1;4730;-2209;3717;1003;-744;-208;-1053
2551177;1;16;1;4730;-2116;3909;1229;-621;-354;-833
2551187;1;16;1;4730;-2022;3823;1300;-220;-308;-497
2551197;1;16;1;4730;-1898;3552;1151;365;-189;-281
2551207;1;16;1;4731;-1726;3261;878;843;-21;-168
2551217;1;16;1;4731;-1675;3088;612;941;85;-190
2551227;1;16;1;4731;-1728;2952;371;793;141;-236
2551237;1;16;1;4731;-1949;3102;334;481;17;-365
2551247;1;16;1;4731;-2005;3381;509;56;-134;-291
2551257;1;16;1;4731;-2137;3508;750;-299;-229;-51
2551267;1;16;1;4731;-2219;3518;884;-386;-209;135
2551277;1;16;1;4731;-2264;3470;979;-236;-57;175
2551287;1;16;1;4731;-2286;3419;971;70;188;9
2551297;1;16;1;4731;-2327;3424;987;371;458;-277
2551307;1;16;1;4731;-2408;3505;929;563;653;-558
2551317;1;16;1;4731;-2387;3716;957;538;653;-709
2551327;1;16;1;4731;-2284;3797;856;392;541;-592
2551337;1;16;1;4731;-2330;3665;834;242;684;-367
2551347;1;16;1;4731;-2351;3627;881;82;548;-139
2551357;1;16;1;4731;-2351;3603;939;-83;341;179
2551367;1;16;1;4731;-2270;3493;940;-183;216;514
2551377;1;16;1;4731;-2032;3275;849;-134;260;727
2551387;1;16;1;4731;-1826;3050;741;71;409;767
2551397;1;16;1;4731;-1685;2896;659;309;567;675
2551407;1;16;1;4731;-1671;2890;589;424;638;560
2551417;1;16;1;4731;-1743;2993;571;420;635;556
2551427;1;16;1;4731;-1799;3097;696;360;614;654
2551437;1;16;1;4731;-1834;3140;831;317;583;699
2551447;1;16;1;4731;-1823;3181;896;332;500;683
2551457;1;16;1;4731;-1815;3187;889;293;523;712
2551467;1;16;1;4731;-1873;3187;819;325;395;740
2551477;1;16;1;4731;-1949;3316;808;415;-74;851
2551487;1;16;1;4731;-1965;3460;899;491;-698;1087
2551497;1;16;1;4731;-1870;3492;883;487;-402;1497
2551507;1;16;1;4731;-1937;3486;932;602;-338;1639
2551517;1;16;1;4731;-1965;3513;864;629;-285;1518
2551527;1;16;1;4731;-1992;3575;779;611;-177;1224
2551537;1;16;1;4731;-2054;3741;677;532;-55;870
2551547;1;16;1;4731;-2058;3965;587;351;-199;652
2551557;1;16;1;4731;-1980;4177;445;225;-59;610
2551567;1;16;1;4731;-2042;4166;557;161;153;648
2551577;1;16;1;4731;-2087;4032;735;238;376;654
2551587;1;16;1;4731;-2028;3942;932;197;490;638
2551597;1;16;1;4731;-1895;3834;1045;51;541;692
2551607;1;16;1;4731;-1784;3662;964;-105;516;769
2551617;1;16;1;4731;-1677;3524;840;-254;490;735
2551627;1;16;1;4731;-1578;3522;739;-302;507;521
2551637;1;16;1;4731;-1497;3643;681;-333;639;339
2551647;1;16;1;4731;-1554;3747;573;-333;825;159
2551657;1;16;1;4731;-1562;3955;562;-381;971;1
2551667;1;16;1;4731;-1539;4113;586;-475;1090;58
2551677;1;16;1;4731;-1399;4046;608;-535;1140;267
2551687;1;16;1;4731;-1405;3834;740;-416;1339;450
2551697;1;16;1;4731;-1343;3651;800;-330;1530;560
2551707;1;16;1;4732;-1213;3480;773;-256;1812;562
2551717;1;16;1;4732;-1144;3215;657;-163;2187;408
2551727;1;16;1;4732;-1101;3090;351;-52;2531;10
2551737;1;16;1;4732;-1149;3173;-9;-67;2773;-427
2551747;1;16;1;4732;-1394;3277;-99;-218;2924;-824
2551757;1;16;1;4732;-1388;3485;86;-501;3019;-1090
2551767;1;16;1;4732;-1298;3457;414;-685;3274;-1042
2551777;1;16;1;4732;-1239;3525;655;-832;3512;-864
2551787;1;16;1;4732;-893;3720;728;-948;3725;-368
2551797;1;16;1;4732;-634;3807;623;-998;4031;412
2551807;1;16;1;4732;-317;3784;336;-912;4424;1203
2551817;1;16;1;4732;92;3387;4;-438;5125;1923
2551827;1;16;1;4732;57;2533;-227;532;6337;2291
2551837;1;16;1;4732;-1322;1156;-186;1894;6786;1442
2551847;1;16;1;4732;-2599;886;351;2609;6445;38
