timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
1587915;1;12;1;3002;-2388;2185;-2228;-257;-288;123
1587925;1;12;1;3002;-2316;2130;-2311;-262;-232;187
1587935;1;12;1;3002;-2327;2081;-2381;-251;-171;158
1587945;1;12;1;3002;-2338;2059;-2485;-226;-82;62
1587955;1;12;1;3002;-2415;2093;-2519;-183;10;-71
1587965;1;12;1;3002;-2484;2128;-2484;-150;67;-178
1587975;1;12;1;3002;-2543;2144;-2394;-130;80;-213
1587985;1;12;1;3002;-2569;2163;-2295;-125;30;-190
1587995;1;12;1;3002;-2557;2166;-2245;-129;-36;-125
1588005;1;12;1;3002;-2518;2164;-2249;-146;-93;-17
1588015;1;12;1;3002;-2448;2145;-2277;-154;-114;82
1588025;1;12;1;3002;-2376;2114;-2311;-145;-85;132
1588035;1;12;1;3002;-2337;2058;-2333;-124;-41;104
1588045;1;12;1;3002;-2346;2070;-2325;-95;-18;16
1588055;1;12;1;3002;-2437;2121;-2347;-84;-41;-91
1588065;1;12;1;3002;-2514;2194;-2349;-84;-121;-185
1588075;1;12;1;3002;-2529;2316;-2332;-131;-202;-163
1588085;1;12;1;3002;-2508;2361;-2368;-221;-245;-28
1588095;1;12;1;3002;-2495;2331;-2400;-277;-228;114
1588105;1;12;1;3002;-2436;2269;-2396;-308;-118;215
1588115;1;12;1;3002;-2389;2246;-2386;-298;35;277
1588125;1;12;1;3002;-2360;2220;-2340;-291;171;287
1588135;1;12;1;3002;-2379;2196;-2328;-271;249;266
1588145;1;12;1;3002;-2367;2206;-2351;-279;256;197
1588155;1;12;1;3002;-2339;2229;-2335;-345;232;142
1588165;1;12;1;3002;-2323;2212;-2365;-423;200;85
1588175;1;12;1;3002;-2358;2216;-2366;-492;162;13
1588185;1;12;1;3002;-2413;2242;-2359;-530;144;-45
1588195;1;12;1;3002;-2463;2270;-2325;-550;136;-65
1588205;1;12;1;3002;-2485;2271;-2242;-552;134;-29
1588215;1;12;1;3002;-2498;2273;-2218;-555;110;21
1588225;1;12;1;3002;-2476;2252;-2212;-544;77;73
1588235;1;12;1;3002;-2446;2261;-2205;-530;15;119
1588245;1;12;1;3002;-2458;2267;-2257;-509;-48;130
1588255;1;12;1;3002;-2434;2302;-2304;-481;-91;119
1588265;1;12;1;3002;-2434;2300;-2340;-440;-111;103
1588275;1;12;1;3002;-2467;2278;-2357;-419;-90;112
1588285;1;12;1;3002;-2459;2266;-2320;-404;-57;136
1588295;1;12;1;3002;-2455;2219;-2268;-375;-7;154
1588305;1;12;1;3002;-2411;2185;-2217;-329;16;163
1588315;1;12;1;3002;-2342;2176;-2220;-342;29;158
1588325;1;12;1;3002;-2317;2161;-2253;-364;12;103
1588335;1;12;1;3002;-2334;2159;-2280;-407;-24;32
1588345;1;12;1;3002;-2395;2204;-2295;-462;-73;-41
1588355;1;12;1;3002;-2426;2261;-2289;-512;-116;-78
1588365;1;12;1;3002;-2455;2296;-2307;-562;-130;-82
1588375;1;12;1;3002;-2452;2313;-2277;-573;-106;-63
1588385;1;12;1;3002;-2403;2304;-2283;-576;-40;-17
1588395;1;12;1;3002;-2382;2302;-2290;-547;46;29
1588405;1;12;1;3002;-2356;2283;-2262;-491;134;56
1588415;1;12;1;3003;-2328;2287;-2250;-463;204;103
1588425;1;12;1;3003;-2320;2277;-2270;-457;240;94
1588435;1;12;1;3003;-2390;2252;-2270;-445;237;28
1588445;1;12;1;3003;-2432;2273;-2304;-438;226;-67
1588455;1;12;1;3003;-2445;2309;-2296;-460;205;-130
1588465;1;12;1;3003;-2463;2307;-2273;-499;178;-137
1588475;1;12;1;3003;-2443;2325;-2187;-514;172;-111
1588485;1;12;1;3003;-2404;2299;-2200;-519;170;-71
1588495;1;12;1;3003;-2371;2296;-2188;-523;179;-38
1588505;1;12;1;3003;-2341;2316;-2251;-555;204;1
1588515;1;12;1;3003;-2359;2337;-2314;-592;189;14
1588525;1;12;1;3003;-2388;2337;-2340;-623;188;21
1588535;1;12;1;3003;-2410;2302;-2354;-641;204;-3
1588545;1;12;1;3003;-2427;2247;-2306;-621;227;-60
1588555;1;12;1;3003;-2424;2219;-2242;-579;241;-120
1588565;1;12;1;3003;-2433;2236;-2184;-548;236;-168
1588575;1;12;1;3003;-2416;2278;-2153;-540;204;-188
1588585;1;12;1;3003;-2395;2352;-2142;-562;158;-168
1588595;1;12;1;3003;-2344;2375;-2165;-572;157;-104
1588605;1;12;1;3003;-2309;2364;-2223;-569;185;-28
1588615;1;12;1;3003;-2289;2327;-2288;-568;226;17
1588625;1;12;1;3003;-2336;2286;-2308;-561;283;-3
1588635;1;12;1;3003;-2362;2276;-2315;-558;334;-50
1588645;1;12;1;3003;-2347;2269;-2319;-552;373;-123
1588655;1;12;1;3003;-2365;2291;-2344;-554;389;-208
1588665;1;12;1;3003;-2343;2323;-2343;-580;423;-271
1588675;1;12;1;3003;-2319;2310;-2344;-593;447;-288
1588685;1;12;1;3003;-2360;2266;-2318;-598;468;-294
1588695;1;12;1;3003;-2375;2235;-2258;-601;465;-285
1588705;1;12;1;3003;-2373;2223;-2183;-574;437;-284
1588715;1;12;1;3003;-2382;2225;-2122;-515;405;-283
1588725;1;12;1;3003;-2373;2234;-2061;-446;372;-277
1588735;1;12;1;3003;-2390;2269;-2024;-375;312;-279
1588745;1;12;1;3003;-2385;2341;-2046;-321;222;-284
1588755;1;12;1;3003;-2321;2404;-2146;-279;123;-231
1588765;1;12;1;3003;-2333;2434;-2308;-286;93;-124
1588775;1;12;1;3003;-2322;2427;-2374;-318;127;-16
1588785;1;12;1;3003;-2319;2389;-2413;-344;208;48
1588795;1;12;1;3003;-2315;2340;-2429;-325;307;28
1588805;1;12;1;3003;-2303;2302;-2374;-289;393;-58
1588815;1;12;1;3003;-2340;2308;-2352;-274;452;-153
1588825;1;12;1;3003;-2380;2353;-2300;-289;462;-181
1588835;1;12;1;3003;-2369;2400;-2272;-342;431;-144
1588845;1;12;1;3003;-2358;2396;-2237;-392;365;-77
1588855;1;12;1;3003;-2327;2427;-2226;-431;300;-2
1588865;1;12;1;3003;-2304;2447;-2257;-457;239;59
1588875;1;12;1;3003;-2260;2420;-2290;-468;182;77
1588885;1;12;1;3003;-2245;2387;-2338;-456;163;56
1588895;1;12;1;3003;-2248;2348;-2356;-418;180;15
1588905;1;12;1;3003;-2286;2344;-2361;-386;220;-11
1588915;1;12;1;3004;-2288;2341;-2311;-338;272;-31
1588925;1;12;1;3004;-2315;2333;-2257;-300;262;-14
1588935;1;12;1;3004;-2351;2367;-2237;-283;215;16
1588945;1;12;1;3004;-2379;2382;-2209;-300;133;55
1588955;1;12;1;3004;-2365;2403;-2177;-315;16;73
1588965;1;12;1;3004;-2316;2428;-2188;-322;-76;120
1588975;1;12;1;3004;-2274;2480;-2196;-336;-105;218
1588985;1;12;1;3004;-2252;2502;-2219;-360;-99;340
1588995;1;12;1;3004;-2234;2424;-2267;-364;-51;436
1589005;1;12;1;3004;-2230;2401;-2264;-310;-16;450
1589015;1;12;1;3004;-2269;2373;-2259;-218;-15;414
1589025;1;12;1;3004;-2292;2392;-2220;-136;-64;333
1589035;1;12;1;3004;-2292;2387;-2176;-78;-140;264
1589045;1;12;1;3004;-2320;2398;-2207;-43;-226;217
1589055;1;12;1;3004;-2297;2446;-2237;-60;-276;211
1589065;1;12;1;3004;-2277;2489;-2283;-121;-306;256
1589075;1;12;1;3004;-2226;2506;-2306;-155;-312;311
1589085;1;12;1;3004;-2178;2496;-2343;-177;-279;350
1589095;1;12;1;3004;-2130;2481;-2359;-212;-227;363
1589105;1;12;1;3004;-2123;2389;-2361;-215;-173;308
1589115;1;12;1;3004;-2081;2340;-2374;-205;-136;183
1589125;1;12;1;3004;-2098;2350;-2366;-207;-109;30
1589135;1;12;1;3004;-2143;2390;-2349;-256;-92;-89
1589145;1;12;1;3004;-2175;2430;-2321;-314;-85;-153
1589155;1;12;1;3004;-2233;2470;-2310;-347;-78;-156
1589165;1;12;1;3004;-2290;2501;-2306;-367;-58;-82
1589175;1;12;1;3004;-2332;2508;-2290;-365;-56;-4
1589185;1;12;1;3004;-2289;2504;-2276;-341;-71;74
1589195;1;12;1;3004;-2247;2458;-2278;-313;-76;147
1589205;1;12;1;3004;-2226;2398;-2335;-304;-62;195
1589215;1;12;1;3004;-2180;2369;-2350;-327;-25;192
1589225;1;12;1;3004;-2174;2351;-2353;-353;-3;154
1589235;1;12;1;3004;-2162;2352;-2324;-366;0;93
1589245;1;12;1;3004;-2161;2359;-2311;-365;-21;31
1589255;1;12;1;3004;-2201;2375;-2334;-358;-63;-30
1589265;1;12;1;3004;-2232;2385;-2318;-341;-94;-56
1589275;1;12;1;3004;-2249;2373;-2314;-290;-118;-76
1589285;1;12;1;3004;-2254;2404;-2285;-235;-137;-81
1589295;1;12;1;3004;-2282;2401;-2252;-197;-154;-65
1589305;1;12;1;3004;-2280;2410;-2261;-170;-175;-51
1589315;1;12;1;3004;-2285;2401;-2247;-162;-227;-25
1589325;1;12;1;3004;-2270;2388;-2256;-161;-265;22
1589335;1;12;1;3004;-2261;2349;-2294;-152;-278;65
1589345;1;12;1;3004;-2251;2351;-2309;-132;-270;56
1589355;1;12;1;3004;-2222;2362;-2290;-118;-236;27
1589365;1;12;1;3004;-2165;2388;-2305;-105;-197;-8
1589375;1;12;1;3004;-2168;2387;-2286;-97;-169;-48
1589385;1;12;1;3004;-2198;2415;-2279;-91;-147;-73
1589395;1;12;1;3004;-2232;2444;-2267;-98;-146;-74
1589405;1;12;1;3004;-2280;2450;-2262;-103;-178;-53
1589415;1;12;1;3005;-2310;2447;-2273;-85;-234;-56
1589425;1;12;1;3005;-2326;2462;-2283;-70;-279;-41
1589435;1;12;1;3005;-2333;2451;-2262;-57;-309;-8
1589445;1;12;1;3005;-2300;2436;-2268;-62;-319;22
1589455;1;12;1;3005;-2291;2412;-2255;-62;-329;51
1589465;1;12;1;3005;-2260;2406;-2270;-53;-327;64
1589475;1;12;1;3005;-2230;2411;-2267;-74;-304;76
1589485;1;12;1;3005;-2206;2396;-2259;-90;-297;89
1589495;1;12;1;3005;-2177;2380;-2263;-85;-308;60
1589505;1;12;1;3005;-2171;2385;-2272;-79;-331;-24
1589515;1;12;1;3005;-2183;2412;-2284;-76;-355;-96
1589525;1;12;1;3005;-2225;2446;-2313;-90;-368;-162
1589535;1;12;1;3005;-2288;2469;-2314;-88;-363;-215
1589545;1;12;1;3005;-2318;2493;-2279;-93;-320;-199
1589555;1;12;1;3005;-2326;2500;-2232;-96;-275;-110
1589565;1;12;1;3005;-2318;2473;-2179;-90;-238;5
1589575;1;12;1;3005;-2274;2442;-2172;-76;-219;84
1589585;1;12;1;3005;-2211;2404;-2194;-51;-228;105
1589595;1;12;1;3005;-2199;2406;-2235;-35;-236;77
1589605;1;12;1;3005;-2207;2432;-2275;-38;-259;45
1589615;1;12;1;3005;-2244;2468;-2277;-64;-292;1
1589625;1;12;1;3005;-2295;2480;-2264;-82;-328;-36
1589635;1;12;1;3005;-2323;2490;-2241;-80;-371;-45
1589645;1;12;1;3005;-2336;2485;-2240;-96;-383;-8
1589655;1;12;1;3005;-2304;2455;-2208;-95;-388;48
1589665;1;12;1;3005;-2253;2401;-2219;-95;-376;91
1589675;1;12;1;3005;-2213;2370;-2218;-91;-348;82
1589685;1;12;1;3005;-2189;2370;-2234;-90;-332;33
1589695;1;12;1;3005;-2202;2399;-2263;-98;-327;-54
1589705;1;12;1;3005;-2264;2425;-2265;-118;-338;-127
1589715;1;12;1;3005;-2309;2469;-2246;-149;-357;-168
1589725;1;12;1;3005;-2331;2506;-2217;-161;-371;-160
1589735;1;12;1;3005;-2323;2507;-2209;-171;-360;-104
1589745;1;12;1;3005;-2310;2478;-2205;-144;-336;-49
1589755;1;12;1;3005;-2279;2454;-2201;-128;-297;11
1589765;1;12;1;3005;-2273;2425;-2222;-95;-267;33
1589775;1;12;1;3005;-2271;2392;-2198;-86;-247;28
1589785;1;12;1;3005;-2302;2390;-2204;-76;-245;7
1589795;1;12;1;3005;-2312;2405;-2183;-71;-262;-23
1589805;1;12;1;3005;-2345;2433;-2196;-55;-307;-45
1589815;1;12;1;3005;-2357;2439;-2188;-44;-342;-50
