timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2048735;1;13;1;3891;-2147;3419;-894;-120;2058;2671
2048745;1;13;1;3891;-2202;3573;-826;-347;1925;2667
2048755;1;13;1;3891;-2272;3670;-678;-556;1822;2680
2048765;1;13;1;3891;-2284;3745;-547;-735;1765;2664
2048775;1;13;1;3891;-2200;3700;-459;-867;1749;2641
2048785;1;13;1;3891;-2158;3704;-493;-933;1778;2608
2048795;1;13;1;3891;-2077;3759;-592;-1032;1740;2613
2048805;1;13;1;3891;-1998;3949;-751;-1221;1667;2739
2048815;1;13;1;3891;-1859;4033;-898;-1392;1657;2993
2048825;1;13;1;3891;-1820;4073;-983;-1384;1673;3248
2048835;1;13;1;3891;-1824;3939;-1050;-1227;1709;3403
2048845;1;13;1;3891;-1907;3709;-1093;-870;1734;3280
2048855;1;13;1;3891;-1872;3619;-1032;-481;1788;3046
2048865;1;13;1;3891;-1783;3609;-1013;-131;1911;2810
2048875;1;13;1;3891;-1664;3598;-1037;8;1978;2735
2048885;1;13;1;3891;-1512;3517;-1013;21;2000;2682
2048895;1;13;1;3891;-1465;3463;-1092;-61;1967;2583
2048905;1;13;1;3891;-1427;3489;-1168;-209;1836;2400
2048915;1;13;1;3891;-1449;3514;-1263;-418;1621;2197
2048925;1;13;1;3891;-1486;3561;-1239;-574;1371;1999
2048935;1;13;1;3891;-1550;3808;-1235;-813;1170;2001
2048945;1;13;1;3891;-1493;3877;-1081;-891;1113;2121
2048955;1;13;1;3891;-1504;3890;-1022;-865;1133;2386
2048965;1;13;1;3891;-1430;3842;-976;-757;1193;2680
2048975;1;13;1;3891;-1341;3740;-1008;-754;1305;2976
2048985;1;13;1;3891;-1293;3506;-1088;-681;1411;3014
2048995;1;13;1;3891;-1300;3411;-1121;-593;1397;2779
2049005;1;13;1;3891;-1252;3356;-1119;-559;1325;2379
2049015;1;13;1;3891;-1360;3341;-1170;-610;1113;2002
2049025;1;13;1;3891;-1565;3429;-1211;-743;700;1700
2049035;1;13;1;3891;-1765;3609;-1165;-869;252;1486
2049045;1;13;1;3891;-1885;3728;-1001;-961;-82;1463
2049055;1;13;1;3891;-1879;3813;-819;-907;-195;1614
2049065;1;13;1;3891;-1783;3748;-608;-666;-148;1854
2049075;1;13;1;3891;-1642;3612;-572;-239;-52;1996
2049085;1;13;1;3891;-1455;3514;-628;212;52;1978
2049095;1;13;1;3891;-1359;3453;-781;519;118;1802
2049105;1;13;1;3891;-1334;3317;-885;683;19;1582
2049115;1;13;1;3891;-1321;3292;-945;722;-294;1335
2049125;1;13;1;3891;-1277;3341;-889;613;-675;1112
2049135;1;13;1;3891;-1193;3276;-761;604;-941;862
2049145;1;13;1;3891;-1303;3721;-706;524;-1298;697
2049155;1;13;1;3891;-1713;3984;-686;752;-1745;518
2049165;1;13;1;3891;-1355;4269;-866;388;-2325;908
