timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2525977;1;16;1;4680;1783;4502;-546;632;-6725;3269
2525987;1;16;1;4680;1575;4144;-907;620;-6188;2904
2525997;1;16;1;4680;1352;3861;-1580;744;-5786;2114
2526007;1;16;1;4680;909;3538;-2070;756;-5544;1356
2526017;1;16;1;4680;776;3479;-1950;617;-5394;725
2526027;1;16;1;4680;1326;3800;-1634;377;-5582;760
2526037;1;16;1;4680;1700;4321;-1170;63;-6119;1206
2526047;1;16;1;4680;1861;4767;-661;-212;-7628;1982
2526057;1;16;1;4680;1815;4648;-665;-293;-8082;2194
2526067;1;16;1;4680;1134;3988;-729;-351;-7065;1366
2526077;1;16;1;4680;914;3504;-821;12;-6551;691
2526087;1;16;1;4680;1482;3195;-816;354;-6222;526
2526097;1;16;1;4680;2048;3107;-957;675;-5633;254
2526107;1;16;1;4680;2307;3434;-1421;1092;-5049;-4
2526117;1;16;1;4680;2228;3908;-2042;1268;-4650;70
2526127;1;16;1;4680;2002;4207;-2332;1424;-3956;45
2526137;1;16;1;4680;1160;3953;-2227;1473;-3226;-266
2526147;1;16;1;4680;640;3315;-1676;1620;-2551;-906
2526157;1;16;1;4680;537;2897;-1145;1899;-2105;-1464
2526167;1;16;1;4680;938;3234;-888;1951;-1852;-1668
2526177;1;16;1;4680;1545;3754;-916;1825;-1969;-1702
2526187;1;16;1;4680;1739;3990;-1420;1454;-2438;-1982
2526197;1;16;1;4680;580;3973;-1603;1035;-2460;-2503
2526207;1;16;1;4681;-283;3762;-1513;958;-2198;-2915
2526217;1;16;1;4681;-306;3401;-1425;1134;-2311;-3677
2526227;1;16;1;4681;-368;3771;-1223;1088;-2895;-3633
2526237;1;16;1;4681;366;3887;-683;752;-3266;-2369
2526247;1;16;1;4681;1326;3709;-563;617;-3809;-1570
2526257;1;16;1;4681;1378;3683;-1023;728;-3729;-1742
2526267;1;16;1;4681;1027;4059;-1522;982;-3831;-2024
2526277;1;16;1;4681;822;4182;-2099;1462;-3437;-2428
2526287;1;16;1;4681;625;4083;-2384;1652;-3092;-3221
2526297;1;16;1;4681;344;3615;-2288;1889;-2572;-3604
2526307;1;16;1;4681;398;3031;-1914;2396;-1826;-3646
2526317;1;16;1;4681;972;3066;-1372;2837;-1176;-3746
2526327;1;16;1;4681;1316;3368;-1258;3025;-719;-3651
2526337;1;16;1;4681;1481;3699;-1597;3051;-253;-3595
2526347;1;16;1;4681;1325;4125;-1994;2980;278;-4005
2526357;1;16;1;4681;930;4330;-2286;2839;526;-4368
2526367;1;16;1;4681;526;4296;-2141;2622;758;-4383
2526377;1;16;1;4681;459;4011;-1732;2549;972;-4366
2526387;1;16;1;4681;531;3681;-1532;2630;1114;-4268
2526397;1;16;1;4681;589;3581;-1498;2711;1132;-4177
2526407;1;16;1;4681;691;3619;-1517;2632;1145;-4179
2526417;1;16;1;4681;565;3880;-1564;2411;1197;-4277
2526427;1;16;1;4681;414;4323;-1608;1885;1260;-4097
2526437;1;16;1;4681;326;4449;-1399;1246;1386;-3615
2526447;1;16;1;4681;10;4244;-1128;869;1543;-3150
2526457;1;16;1;4681;-132;3888;-780;933;1648;-2999
2526467;1;16;1;4681;55;3659;-607;1069;1659;-3071
2526477;1;16;1;4681;353;3456;-548;1164;1608;-3108
2526487;1;16;1;4681;315;3413;-630;1115;1562;-3152
2526497;1;16;1;4681;310;3555;-885;618;1578;-3299
2526507;1;16;1;4681;447;3854;-1140;272;1955;-3446
2526517;1;16;1;4681;647;4054;-1637;-297;2650;-3352
2526527;1;16;1;4681;440;3995;-2176;-755;3393;-3287
2526537;1;16;1;4681;222;3854;-2540;-1073;4131;-3190
2526547;1;16;1;4681;216;3512;-2632;-1112;4915;-3335
2526557;1;16;1;4681;50;3092;-2486;-1008;5614;-3916
2526567;1;16;1;4681;-34;3300;-2158;-1042;5981;-4274
2526577;1;16;1;4681;-123;3526;-1433;-1237;6030;-4210
2526587;1;16;1;4681;-120;3558;-1008;-1373;5742;-3871
2526597;1;16;1;4681;-131;3584;-818;-1301;5143;-3661
2526607;1;16;1;4681;17;3820;-828;-1203;4265;-3478
2526617;1;16;1;4681;101;4059;-1166;-1296;3465;-3220
2526627;1;16;1;4681;-44;4002;-1574;-1461;2929;-3160
2526637;1;16;1;4681;-232;3998;-1900;-1541;2840;-3246
2526647;1;16;1;4681;-438;3896;-2140;-1437;3057;-3619
2526657;1;16;1;4681;-484;3991;-2322;-1229;3214;-3913
2526667;1;16;1;4681;-464;4175;-2027;-1054;3357;-3546
2526677;1;16;1;4681;-263;3982;-1433;-774;3297;-3125
2526687;1;16;1;4681;-113;3658;-1258;-321;3034;-2963
2526697;1;16;1;4681;-176;3402;-1336;123;2724;-3112
2526707;1;16;1;4682;-353;3467;-1544;333;2374;-3294
2526717;1;16;1;4682;-449;3736;-1732;110;2137;-3226
2526727;1;16;1;4682;-316;4006;-1855;-345;2014;-2884
2526737;1;16;1;4682;-173;4062;-1823;-682;1937;-2573
2526747;1;16;1;4682;-126;4164;-1609;-817;1802;-2548
2526757;1;16;1;4682;26;4126;-1346;-858;1653;-2497
2526767;1;16;1;4682;90;3847;-1349;-738;1549;-2513
2526777;1;16;1;4682;42;3637;-1458;-556;1540;-2671
2526787;1;16;1;4682;-68;3582;-1580;-390;1603;-2798
2526797;1;16;1;4682;-180;3658;-1689;-233;1794;-2678
2526807;1;16;1;4682;-213;3885;-1850;-184;2031;-2340
2526817;1;16;1;4682;-73;4103;-1957;-188;2378;-1904
2526827;1;16;1;4682;212;4108;-1892;-97;2776;-1410
2526837;1;16;1;4682;213;3963;-1660;-14;2935;-1327
2526847;1;16;1;4682;253;3952;-1288;-120;2928;-1655
2526857;1;16;1;4682;186;3767;-1023;-450;2875;-2144
2526867;1;16;1;4682;-93;3620;-1012;-866;2796;-2599
2526877;1;16;1;4682;-448;3626;-1172;-1152;2777;-2810
2526887;1;16;1;4682;-576;3788;-1531;-1325;2788;-2700
2526897;1;16;1;4682;-492;4012;-1877;-1435;2917;-2296
2526907;1;16;1;4682;-309;4269;-2015;-1587;3139;-1749
2526917;1;16;1;4682;3;4247;-1920;-1800;3392;-1235
2526927;1;16;1;4682;321;3874;-1746;-2053;3606;-961
2526937;1;16;1;4682;389;3342;-1717;-2273;3835;-1095
2526947;1;16;1;4682;175;2929;-1750;-2450;4100;-1610
2526957;1;16;1;4682;-75;2799;-1766;-2629;4354;-2257
2526967;1;16;1;4682;-482;3082;-1879;-2798;4450;-2827
2526977;1;16;1;4682;-659;3666;-1811;-3000;4385;-3036
2526987;1;16;1;4682;-677;4236;-1680;-3152;4266;-2723
2526997;1;16;1;4682;-707;4403;-1498;-3129;4122;-2279
2527007;1;16;1;4682;-650;4447;-1212;-3013;3897;-1816
2527017;1;16;1;4682;-526;4168;-989;-2835;3650;-1436
2527027;1;16;1;4682;-450;3799;-1044;-2741;3442;-1348
2527037;1;16;1;4682;-438;3501;-1261;-2658;3291;-1516
2527047;1;16;1;4682;-447;3490;-1489;-2597;3243;-1734
2527057;1;16;1;4682;-441;3686;-1658;-2562;3244;-1843
2527067;1;16;1;4682;-406;3859;-1651;-2552;3303;-1811
2527077;1;16;1;4682;-439;3909;-1581;-2535;3384;-1747
2527087;1;16;1;4682;-495;3909;-1340;-2541;3417;-1797
2527097;1;16;1;4682;-328;3863;-1130;-2649;3403;-1859
2527107;1;16;1;4682;-357;3713;-1095;-2788;3339;-1983
