timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
2259233;1;14;1;4209;-4;4104;-146;-140;132;13
2259243;1;14;1;4209;-5;4098;-145;-142;149;11
2259253;1;14;1;4209;-3;4107;-139;-121;146;15
2259263;1;14;1;4209;1;4126;-133;-114;150;30
2259273;1;14;1;4209;-1;4141;-123;-124;151;36
2259283;1;14;1;4209;-13;4141;-146;-121;156;41
2259293;1;14;1;4209;-2;4145;-143;-123;155;59
2259303;1;14;1;4209;0;4131;-142;-131;164;65
2259313;1;14;1;4209;14;4105;-141;-135;168;48
2259323;1;14;1;4209;23;4083;-156;-144;173;26
2259333;1;14;1;4209;2;4094;-149;-149;172;-10
2259343;1;14;1;4209;-35;4094;-159;-161;163;-31
2259353;1;14;1;4209;-32;4098;-149;-177;150;-47
2259363;1;14;1;4209;-41;4125;-152;-192;155;-34
2259373;1;14;1;4209;-36;4132;-98;-185;145;-10
2259383;1;14;1;4209;-34;4130;-94;-168;133;-3
2259393;1;14;1;4209;-18;4113;-108;-162;108;0
2259403;1;14;1;4209;-26;4094;-114;-168;83;-16
2259413;1;14;1;4209;-11;4097;-135;-172;59;-43
2259423;1;14;1;4209;1;4092;-131;-192;35;-57
2259433;1;14;1;4209;16;4104;-134;-198;27;-80
2259443;1;14;1;4209;16;4117;-127;-201;16;-95
2259453;1;14;1;4209;8;4118;-138;-196;10;-101
2259463;1;14;1;4209;-3;4135;-145;-192;-5;-103
2259473;1;14;1;4209;-13;4125;-137;-194;-15;-89
2259483;1;14;1;4209;-12;4117;-121;-188;-32;-63
2259493;1;14;1;4209;-2;4113;-109;-171;-43;-57
2259503;1;14;1;4209;20;4105;-137;-172;-54;-55
2259513;1;14;1;4209;51;4112;-136;-168;-70;-73
2259523;1;14;1;4209;52;4123;-167;-164;-79;-80
2259533;1;14;1;4209;58;4112;-168;-166;-71;-93
2259543;1;14;1;4209;63;4114;-168;-179;-61;-104
2259553;1;14;1;4209;42;4098;-152;-181;-50;-96
2259563;1;14;1;4209;44;4077;-166;-165;-37;-94
2259573;1;14;1;4209;64;4086;-159;-150;-28;-108
2259583;1;14;1;4209;67;4081;-142;-145;-25;-133
2259593;1;14;1;4209;61;4112;-167;-152;-23;-147
2259603;1;14;1;4209;80;4110;-142;-153;-28;-160
2259613;1;14;1;4209;57;4112;-155;-150;-24;-162
2259623;1;14;1;4209;55;4124;-139;-155;-25;-161
2259633;1;14;1;4209;39;4128;-139;-148;-25;-145
2259643;1;14;1;4209;49;4137;-97;-136;-35;-135
2259653;1;14;1;4209;49;4136;-92;-121;-37;-114
2259663;1;14;1;4209;32;4123;-89;-119;-53;-102
2259673;1;14;1;4209;66;4110;-110;-113;-72;-94
2259683;1;14;1;4209;60;4101;-137;-118;-88;-88
2259693;1;14;1;4209;34;4103;-120;-131;-105;-99
2259703;1;14;1;4209;10;4100;-125;-132;-139;-120
2259713;1;14;1;4209;-20;4119;-95;-135;-192;-138
2259723;1;14;1;4209;-46;4140;-45;-154;-261;-119
2259733;1;14;1;4210;-45;4138;11;-148;-345;-85
2259743;1;14;1;4210;-33;4121;44;-138;-422;-71
2259753;1;14;1;4210;-14;4097;58;-130;-509;-61
2259763;1;14;1;4210;8;4089;13;-109;-579;-65
2259773;1;14;1;4210;21;4089;-62;-84;-633;-74
2259783;1;14;1;4210;28;4099;-92;-59;-666;-96
2259793;1;14;1;4210;37;4135;-134;-63;-684;-116
2259803;1;14;1;4210;34;4140;-136;-94;-706;-118
2259813;1;14;1;4210;8;4142;-148;-138;-724;-108
2259823;1;14;1;4210;-6;4151;-134;-160;-742;-91
2259833;1;14;1;4210;18;4144;-140;-166;-722;-64
2259843;1;14;1;4210;43;4099;-157;-154;-666;-48
2259853;1;14;1;4210;56;4081;-186;-128;-600;-50
2259863;1;14;1;4210;63;4087;-215;-105;-525;-64
2259873;1;14;1;4210;66;4096;-234;-93;-449;-69
2259883;1;14;1;4210;57;4125;-209;-98;-392;-80
2259893;1;14;1;4210;42;4122;-183;-96;-352;-89
2259903;1;14;1;4210;46;4133;-167;-110;-304;-108
2259913;1;14;1;4210;48;4123;-149;-113;-271;-132
2259923;1;14;1;4210;50;4120;-174;-110;-226;-142
2259933;1;14;1;4210;54;4098;-192;-117;-171;-135
2259943;1;14;1;4210;55;4076;-205;-95;-97;-133
2259953;1;14;1;4210;67;4078;-194;-92;-20;-161
2259963;1;14;1;4210;65;4087;-211;-88;43;-218
2259973;1;14;1;4210;56;4118;-198;-118;84;-260
2259983;1;14;1;4210;44;4135;-190;-132;93;-263
2259993;1;14;1;4210;13;4141;-154;-157;122;-245
2260003;1;14;1;4210;10;4137;-157;-154;142;-230
2260013;1;14;1;4210;4;4125;-166;-143;169;-216
2260023;1;14;1;4210;-11;4124;-151;-142;186;-201
2260033;1;14;1;4210;-17;4122;-136;-151;198;-183
2260043;1;14;1;4210;-26;4121;-149;-144;195;-153
2260053;1;14;1;4210;-28;4130;-141;-142;192;-124
2260063;1;14;1;4210;-19;4149;-112;-141;186;-90
2260073;1;14;1;4210;-29;4149;-132;-139;187;-54
2260083;1;14;1;4210;-41;4150;-148;-128;189;-31
2260093;1;14;1;4210;-48;4160;-144;-135;178;-32
2260103;1;14;1;4210;-51;4148;-139;-139;158;-28
2260113;1;14;1;4210;-42;4123;-132;-155;132;-19
2260123;1;14;1;4210;-57;4121;-101;-154;100;4
2260133;1;14;1;4210;-72;4094;-100;-157;67;18
2260143;1;14;1;4210;-60;4082;-122;-143;33;26
2260153;1;14;1;4210;-63;4084;-125;-121;-2;30
2260163;1;14;1;4210;-57;4097;-135;-128;-27;22
2260173;1;14;1;4210;-34;4106;-140;-133;-73;16
2260183;1;14;1;4210;-33;4109;-123;-148;-112;0
2260193;1;14;1;4210;-36;4125;-142;-158;-143;-11
2260203;1;14;1;4210;-32;4113;-159;-150;-163;-21
2260213;1;14;1;4210;-36;4089;-156;-134;-170;-15
2260223;1;14;1;4210;-27;4082;-165;-129;-153;-36
2260233;1;14;1;4211;-8;4097;-164;-116;-148;-43
2260243;1;14;1;4211;-11;4113;-157;-108;-134;-43
2260253;1;14;1;4211;-6;4119;-189;-107;-117;-51
2260263;1;14;1;4211;-17;4129;-190;-115;-106;-50
2260273;1;14;1;4211;-28;4113;-191;-119;-112;-51
2260283;1;14;1;4211;-20;4128;-144;-133;-107;-47
2260293;1;14;1;4211;-17;4102;-132;-132;-115;-47
2260303;1;14;1;4211;0;4082;-132;-139;-111;-56
2260313;1;14;1;4211;23;4104;-144;-136;-110;-66
2260323;1;14;1;4211;37;4128;-152;-151;-94;-66
2260333;1;14;1;4211;28;4147;-167;-150;-77;-69
2260343;1;14;1;4211;13;4129;-166;-144;-71;-81
2260353;1;14;1;4211;-14;4112;-157;-141;-63;-83
2260363;1;14;1;4211;0;4111;-153;-132;-69;-75
2260373;1;14;1;4211;4;4104;-128;-120;-74;-59
2260383;1;14;1;4211;8;4099;-137;-106;-86;-43
2260393;1;14;1;4211;22;4110;-136;-108;-79;-34
2260403;1;14;1;4211;26;4127;-118;-111;-92;-40
2260413;1;14;1;4211;41;4140;-131;-127;-108;-41
2260423;1;14;1;4211;30;4143;-158;-137;-122;-43
2260433;1;14;1;4211;14;4127;-162;-144;-122;-45
2260443;1;14;1;4211;22;4123;-172;-146;-107;-43
2260453;1;14;1;4211;11;4098;-165;-138;-91;-47
