timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
3252325;1;19;2;6082;-1885;3057;-1252;-527;-1079;955
3252335;1;19;2;6082;-2048;3238;-1127;-519;-1151;1153
3252345;1;19;2;6082;-2160;3373;-1008;-621;-1231;1473
3252355;1;19;2;6082;-2127;3564;-886;-750;-1348;1785
3252365;1;19;2;6082;-2007;3654;-729;-785;-1457;2123
3252375;1;19;2;6082;-1787;3625;-690;-656;-1504;2448
3252385;1;19;2;6082;-1511;3466;-787;-316;-1416;2678
3252395;1;19;2;6082;-1506;3219;-822;166;-1272;2682
3252405;1;19;2;6082;-1437;3154;-916;362;-1227;2599
3252415;1;19;2;6082;-1464;3081;-1001;444;-1139;2466
3252425;1;19;2;6082;-1497;3106;-1097;471;-943;2307
3252435;1;19;2;6082;-1606;3267;-1107;374;-736;2121
3252445;1;19;2;6082;-1643;3527;-1087;211;-520;2010
3252455;1;19;2;6082;-1610;3617;-1014;102;-259;1967
3252465;1;19;2;6082;-1447;3572;-960;148;80;1963
3252475;1;19;2;6082;-1437;3453;-841;344;308;1919
3252485;1;19;2;6082;-1506;3447;-801;347;458;1748
3252495;1;19;2;6082;-1482;3512;-835;133;597;1764
3252505;1;19;2;6082;-1399;3544;-834;-14;855;1795
3252515;1;19;2;6082;-1209;3539;-815;8;1251;1708
3252525;1;19;2;6082;-1144;3561;-868;156;1596;1496
3252535;1;19;2;6082;-1192;3576;-875;553;2127;1306
3252545;1;19;2;6082;-1325;3665;-942;231;1996;1356
3252555;1;19;2;6082;-1290;3753;-1084;272;2079;1445
3252565;1;19;2;6082;-1344;3736;-1049;503;2268;1376
3252575;1;19;2;6082;-1414;3774;-986;720;2503;1210
3252585;1;19;2;6082;-1536;3785;-842;762;2785;1055
3252595;1;19;2;6082;-1551;3893;-770;726;3130;958
3252605;1;19;2;6082;-1393;3978;-719;714;3476;928
3252615;1;19;2;6082;-1221;3917;-537;843;3863;755
3252625;1;19;2;6082;-1206;3811;-323;954;3958;489
3252635;1;19;2;6082;-1046;3888;-237;829;3690;334
3252645;1;19;2;6082;-997;3869;-230;717;3446;450
3252655;1;19;2;6082;-1140;4003;-204;540;2741;687
3252665;1;19;2;6082;-1028;4069;-282;411;2269;1122
3252675;1;19;2;6082;-857;4048;-432;397;1788;1671
3252685;1;19;2;6082;-695;3855;-568;611;1582;1870
3252695;1;19;2;6082;-584;3644;-779;901;1400;1746
3252705;1;19;2;6082;-658;3394;-1109;1083;1198;1442
3252715;1;19;2;6082;-788;3302;-1329;1081;1204;1199
3252725;1;19;2;6082;-773;3270;-1492;964;1401;919
3252735;1;19;2;6082;-829;3295;-1481;703;1697;485
3252745;1;19;2;6082;-795;3371;-1261;588;1952;31
3252755;1;19;2;6082;-837;3512;-1039;552;2080;-436
3252765;1;19;2;6082;-899;3815;-878;532;2170;-594
3252775;1;19;2;6082;-821;3993;-856;571;2220;-376
3252785;1;19;2;6082;-657;3980;-915;855;2299;88
3252795;1;19;2;6082;-636;3806;-903;1299;2086;338
3252805;1;19;2;6082;-774;3570;-932;1620;1839;288
3252815;1;19;2;6082;-907;3500;-938;1557;1705;146
3252825;1;19;2;6083;-928;3425;-987;1385;1670;-35
3252835;1;19;2;6083;-945;3301;-1003;1152;1663;-365
3252845;1;19;2;6083;-992;3172;-967;880;1532;-781
3252855;1;19;2;6083;-1030;3213;-918;556;1352;-1121
3252865;1;19;2;6083;-1018;3354;-924;171;1336;-1144
3252875;1;19;2;6083;-1005;3591;-939;-22;1436;-989
3252885;1;19;2;6083;-871;3702;-979;-11;1537;-677
3252895;1;19;2;6083;-940;3670;-1009;100;1557;-404
3252905;1;19;2;6083;-1047;3684;-1058;113;1483;-261
3252915;1;19;2;6083;-1098;3766;-981;107;1432;-104
3252925;1;19;2;6083;-1198;3783;-848;165;1403;7
3252935;1;19;2;6083;-1186;3740;-708;199;1377;108
3252945;1;19;2;6083;-1019;3690;-668;231;1368;313
3252955;1;19;2;6083;-804;3524;-595;421;1298;483
3252965;1;19;2;6083;-785;3348;-603;698;1164;464
3252975;1;19;2;6083;-461;3207;-750;929;1089;545
3252985;1;19;2;6083;-378;3162;-1103;1015;757;598
3252995;1;19;2;6083;-468;3188;-1461;1082;512;438
3253005;1;19;2;6083;-660;3244;-1688;1007;410;177
3253015;1;19;2;6083;-910;3333;-1633;770;448;-67
3253025;1;19;2;6083;-1034;3422;-1466;401;570;-219
3253035;1;19;2;6083;-1090;3447;-1221;118;705;-277
3253045;1;19;2;6083;-1071;3477;-1019;-22;754;-261
3253055;1;19;2;6083;-1004;3543;-848;-6;713;-226
3253065;1;19;2;6083;-926;3709;-769;195;630;-145
3253075;1;19;2;6083;-721;3874;-871;583;465;63
3253085;1;19;2;6083;-660;3910;-1104;968;100;150
3253095;1;19;2;6083;-871;3912;-1278;1087;-358;251
3253105;1;19;2;6083;-1028;3847;-1416;974;-661;402
3253115;1;19;2;6083;-1095;3673;-1519;850;-779;618
3253125;1;19;2;6083;-1048;3449;-1567;818;-734;699
3253135;1;19;2;6083;-1002;3176;-1604;857;-709;524
3253145;1;19;2;6083;-964;3051;-1619;885;-743;155
3253155;1;19;2;6083;-1015;3088;-1622;829;-712;-238
3253165;1;19;2;6083;-1079;3233;-1610;646;-558;-454
3253175;1;19;2;6083;-1126;3480;-1615;424;-376;-510
3253185;1;19;2;6083;-1071;3742;-1608;343;-258;-389
3253195;1;19;2;6083;-1036;3785;-1606;473;-329;-252
3253205;1;19;2;6083;-1060;3711;-1600;650;-571;-222
3253215;1;19;2;6083;-1133;3561;-1652;674;-842;-256
3253225;1;19;2;6083;-1156;3376;-1726;630;-952;-245
3253235;1;19;2;6083;-1136;3149;-1809;654;-912;-204
3253245;1;19;2;6083;-1069;2971;-1866;736;-752;-292
3253255;1;19;2;6083;-1093;2878;-1866;796;-475;-563
3253265;1;19;2;6083;-1198;3036;-1839;740;-194;-931
3253275;1;19;2;6083;-1243;3365;-1779;657;-35;-1192
3253285;1;19;2;6083;-1281;3751;-1631;640;-25;-1187
3253295;1;19;2;6083;-1281;3947;-1579;712;-237;-912
3253305;1;19;2;6083;-1371;3902;-1560;773;-526;-563
3253315;1;19;2;6083;-1481;3721;-1644;662;-735;-154
3253325;1;19;2;6084;-1429;3644;-1732;531;-654;281
3253335;1;19;2;6084;-1228;3585;-1744;536;-301;675
3253345;1;19;2;6084;-898;3504;-1733;817;75;826
3253355;1;19;2;6084;-619;3415;-1644;1270;142;576
3253365;1;19;2;6084;-559;3360;-1602;1695;-152;-82
3253375;1;19;2;6084;-739;3505;-1616;1764;-783;-792
3253385;1;19;2;6084;-930;3587;-1761;1524;-1157;-970
3253395;1;19;2;6084;-1070;3586;-1949;1148;-1283;-712
3253405;1;19;2;6084;-1076;3512;-2102;853;-1204;-176
3253415;1;19;2;6084;-1083;3374;-2222;699;-982;317
3253425;1;19;2;6084;-1046;3274;-2233;675;-666;489
3253435;1;19;2;6084;-999;3214;-2148;724;-463;271
3253445;1;19;2;6084;-1045;3264;-2012;690;-383;-176
3253455;1;19;2;6084;-996;3378;-1864;607;-380;-472
3253465;1;19;2;6084;-926;3439;-1791;595;-421;-455
3253475;1;19;2;6084;-936;3318;-1789;676;-486;-303
3253485;1;19;2;6084;-1028;3111;-1844;776;-591;-251
3253495;1;19;2;6084;-1175;3053;-1905;735;-601;-312
3253505;1;19;2;6084;-1335;3118;-1989;513;-517;-388
3253515;1;19;2;6084;-1396;3371;-2038;362;-285;-362
3253525;1;19;2;6084;-1390;3708;-1990;506;24;-103
3253535;1;19;2;6084;-1369;3877;-1879;752;90;46
3253545;1;19;2;6084;-1328;4003;-1762;1008;-91;126
3253555;1;19;2;6084;-1252;3913;-1666;1218;-412;229
3253565;1;19;2;6084;-1152;3578;-1704;1385;-706;403
3253575;1;19;2;6084;-1036;3122;-1815;1485;-767;542
3253585;1;19;2;6084;-987;2780;-1970;1519;-651;509
3253595;1;19;2;6084;-1012;2651;-2106;1372;-413;261
3253605;1;19;2;6084;-969;2893;-2213;1090;-14;-204
3253615;1;19;2;6084;-1002;3338;-2100;1012;222;-667
3253625;1;19;2;6084;-1149;3779;-1878;1070;166;-948
3253635;1;19;2;6084;-1228;4049;-1612;1132;-161;-949
3253645;1;19;2;6084;-1335;3997;-1420;1240;-622;-781
3253655;1;19;2;6084;-1377;3783;-1276;1291;-1061;-442
3253665;1;19;2;6084;-1176;3591;-1324;1270;-1295;28
3253675;1;19;2;6084;-901;3357;-1595;1398;-1289;614
3253685;1;19;2;6084;-765;3050;-1958;1655;-1070;1011
3253695;1;19;2;6084;-805;2849;-2181;1891;-851;903
3253705;1;19;2;6084;-900;2799;-2269;1982;-662;387
3253715;1;19;2;6084;-1026;2868;-2279;1925;-414;-285
3253725;1;19;2;6084;-1250;3126;-2094;1765;-211;-855
3253735;1;19;2;6084;-1424;3451;-1824;1532;-199;-1081
3253745;1;19;2;6084;-1524;3668;-1502;1277;-343;-924
3253755;1;19;2;6084;-1567;3780;-1234;1101;-607;-505
3253765;1;19;2;6084;-1558;3758;-989;1008;-962;31
3253775;1;19;2;6084;-1539;3633;-779;1017;-1293;548
3253785;1;19;2;6084;-1489;3489;-622;1273;-1514;908
3253795;1;19;2;6084;-1348;3379;-495;1715;-1778;1020
3253805;1;19;2;6084;-1197;3368;-448;2277;-2087;955
3253815;1;19;2;6084;-1164;3355;-467;2879;-2535;848
3253825;1;19;2;6085;-1270;3323;-445;3327;-3167;697
3253835;1;19;2;6085;-1296;3363;-460;3488;-3815;646
3253845;1;19;2;6085;-1172;3387;-372;3501;-4330;725
3253855;1;19;2;6085;-963;3392;-373;3612;-4661;946
3253865;1;19;2;6085;-763;3196;-507;3803;-4898;1311
3253875;1;19;2;6085;-738;2765;-748;3780;-5177;1564
3253885;1;19;2;6085;-698;2404;-1058;3366;-5526;1494
3253895;1;19;2;6085;-657;2238;-1296;2996;-5566;1137
3253905;1;19;2;6085;-596;2294;-1475;2842;-5271;666
3253915;1;19;2;6085;-516;2425;-1465;2841;-4787;205
3253925;1;19;2;6085;-489;2527;-1292;2952;-4422;-176
3253935;1;19;2;6085;-544;2600;-1177;3091;-4409;-314
3253945;1;19;2;6085;-651;2661;-1015;3174;-4524;-210
3253955;1;19;2;6085;-691;2596;-856;3154;-4762;116
3253965;1;19;2;6085;-703;2432;-739;3083;-5064;408
3253975;1;19;2;6085;-721;2261;-709;3039;-5221;543
3253985;1;19;2;6085;-771;1996;-791;2906;-5271;517
3253995;1;19;2;6085;-802;1711;-958;2477;-5333;429
3254005;1;19;2;6085;-754;1409;-1168;1989;-5234;185
3254015;1;19;2;6085;-893;1153;-1451;1552;-5087;-269
3254025;1;19;2;6085;-1000;1217;-1777;1254;-4707;-760
3254035;1;19;2;6085;-784;1596;-2246;1016;-3959;-1251
3254045;1;19;2;6085;-635;2014;-2733;1210;-3059;-1657
3254055;1;19;2;6085;-763;2188;-3066;1674;-2487;-1776
3254065;1;19;2;6085;-917;2148;-3353;2291;-2022;-1915
3254075;1;19;2;6085;-1015;1861;-3597;2966;-1487;-2179
3254085;1;19;2;6085;-1336;1468;-3791;3493;-787;-2689
3254095;1;19;2;6085;-2026;780;-3843;3739;-282;-3634
3254105;1;19;2;6085;-2501;488;-3926;3880;192;-4980
3254115;1;19;2;6085;-2813;602;-4119;4285;1869;-7306
3254125;1;19;2;6085;-2327;1603;-4380;4808;4388;-9397
3254135;1;19;2;6085;-1838;2670;-3794;5616;5932;-9829
3254145;1;19;2;6085;-1731;2949;-3003;6683;5931;-9573
3254155;1;19;2;6085;-1511;2836;-2492;7571;4981;-8717
3254165;1;19;2;6085;-1589;2177;-2155;7943;3646;-7599
3254175;1;19;2;6085;-1665;1168;-2026;7748;2372;-6736
3254185;1;19;2;6085;-1979;158;-2254;7101;1189;-6835
3254195;1;19;2;6085;-2062;-143;-2664;6177;178;-7743
3254205;1;19;2;6085;-2183;566;-3184;5352;668;-8824
3254215;1;19;2;6085;-2004;1727;-3996;5219;1713;-9140
3254225;1;19;2;6085;-1828;2496;-4670;6032;2887;-8400
3254235;1;19;2;6085;-1937;2698;-5258;7605;3975;-7341
3254245;1;19;2;6085;-2208;1878;-5215;8980;4554;-7023
3254255;1;19;2;6085;-2471;1294;-4981;9602;4632;-7205
3254265;1;19;2;6085;-2279;799;-4769;9702;4654;-7812
3254275;1;19;2;6085;-2588;121;-4544;9981;4458;-8010
3254285;1;19;2;6085;-3192;-374;-4466;10446;3790;-7432
3254295;1;19;2;6085;-4167;-467;-4705;11017;2849;-6824
3254305;1;19;2;6085;-4615;-874;-5818;11347;1301;-6046
3254315;1;19;2;6085;-4869;-921;-6599;11243;238;-5220
