timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
1888141;1;13;1;3574;-2511;2458;-940;1447;851;847
1888151;1;13;1;3574;-2531;2629;-964;1401;804;898
1888161;1;13;1;3574;-2647;2707;-962;1454;831;953
1888171;1;13;1;3574;-2787;2850;-837;1582;907;945
1888181;1;13;1;3574;-2907;3054;-711;1627;983;945
1888191;1;13;1;3574;-2953;3224;-651;1545;1061;1026
1888201;1;13;1;3574;-2925;3316;-620;1438;1128;1178
1888211;1;13;1;3574;-2892;3347;-620;1405;1177;1315
1888221;1;13;1;3574;-2937;3259;-639;1411;1174;1409
1888231;1;13;1;3574;-2978;3189;-682;1461;1070;1416
1888241;1;13;1;3574;-2974;3180;-743;1501;914;1373
1888251;1;13;1;3574;-2912;3194;-825;1508;812;1364
1888261;1;13;1;3574;-2836;3183;-871;1483;767;1448
1888271;1;13;1;3574;-2694;3157;-851;1492;738;1565
1888281;1;13;1;3574;-2529;3194;-770;1520;711;1685
1888291;1;13;1;3574;-2292;3156;-731;1528;721;1792
1888301;1;13;1;3574;-2078;3073;-740;1547;724;1859
1888311;1;13;1;3574;-1946;2999;-806;1501;700;1858
1888321;1;13;1;3574;-1823;2885;-906;1375;690;1809
1888331;1;13;1;3574;-1831;2785;-1074;1250;718;1604
1888341;1;13;1;3574;-1991;2782;-1226;1072;706;1332
1888351;1;13;1;3574;-2138;3013;-1314;820;670;1055
1888361;1;13;1;3574;-2214;3195;-1324;518;715;902
1888371;1;13;1;3574;-2340;3241;-1235;283;886;944
1888381;1;13;1;3574;-2505;3239;-1071;205;1102;1055
1888391;1;13;1;3574;-2633;3221;-850;258;1215;1231
1888401;1;13;1;3574;-2717;3212;-619;275;1241;1471
1888411;1;13;1;3574;-2714;3277;-419;197;1134;1695
1888421;1;13;1;3574;-2666;3325;-347;41;944;1850
1888431;1;13;1;3574;-2556;3391;-419;-162;716;1901
1888441;1;13;1;3574;-2374;3488;-622;-265;526;1910
1888451;1;13;1;3574;-2262;3563;-778;-274;404;1967
1888461;1;13;1;3574;-2293;3578;-954;-208;273;2115
1888471;1;13;1;3574;-2317;3675;-1014;-146;124;2258
1888481;1;13;1;3574;-2281;3816;-942;-162;39;2452
1888491;1;13;1;3574;-2156;3828;-875;-258;68;2707
1888501;1;13;1;3574;-1978;3771;-903;-400;181;2937
1888511;1;13;1;3574;-1795;3685;-1028;-520;300;3065
1888521;1;13;1;3574;-1644;3631;-1242;-580;330;3065
1888531;1;13;1;3574;-1493;3579;-1353;-617;395;2998
1888541;1;13;1;3574;-1469;3538;-1307;-604;510;2879
1888551;1;13;1;3574;-1425;3555;-1192;-575;686;2733
1888561;1;13;1;3574;-1411;3562;-1051;-504;892;2591
1888571;1;13;1;3574;-1452;3618;-897;-423;1069;2477
1888581;1;13;1;3574;-1468;3725;-822;-369;1100;2433
1888591;1;13;1;3574;-1479;3826;-801;-383;1025;2491
1888601;1;13;1;3574;-1442;3941;-824;-494;929;2659
1888611;1;13;1;3574;-1390;3989;-904;-652;870;2873
1888621;1;13;1;3574;-1382;3961;-982;-769;831;3020
1888631;1;13;1;3574;-1411;3879;-1043;-753;768;3032
1888641;1;13;1;3575;-1430;3803;-1113;-747;704;2997
1888651;1;13;1;3575;-1414;3830;-1130;-765;700;2998
1888661;1;13;1;3575;-1424;3779;-1109;-775;729;3064
1888671;1;13;1;3575;-1362;3755;-1043;-746;761;3134
1888681;1;13;1;3575;-1275;3822;-989;-765;846;3216
1888691;1;13;1;3575;-1126;3736;-924;-809;975;3275
1888701;1;13;1;3575;-1023;3704;-902;-814;1088;3210
1888711;1;13;1;3575;-912;3697;-898;-838;1200;3064
1888721;1;13;1;3575;-857;3618;-945;-909;1200;2891
1888731;1;13;1;3575;-827;3609;-996;-980;1107;2671
1888741;1;13;1;3575;-857;3609;-1075;-1094;1012;2425
1888751;1;13;1;3575;-903;3603;-1158;-1144;932;2186
1888761;1;13;1;3575;-955;3713;-1192;-1147;935;2009
1888771;1;13;1;3575;-1020;3812;-1154;-1075;1077;1866
1888781;1;13;1;3575;-1014;3848;-1086;-962;1291;1797
1888791;1;13;1;3575;-941;3863;-1017;-823;1566;1735
1888801;1;13;1;3575;-872;3852;-998;-746;1843;1692
1888811;1;13;1;3575;-853;3792;-1044;-669;2002;1561
1888821;1;13;1;3575;-894;3861;-1162;-604;2012;1294
1888831;1;13;1;3575;-981;4052;-1281;-661;1850;991
1888841;1;13;1;3575;-1034;4291;-1333;-854;1690;805
1888851;1;13;1;3575;-1215;4365;-1294;-939;1534;617
1888861;1;13;1;3575;-1290;4356;-1098;-857;1398;413
1888871;1;13;1;3575;-1261;4199;-825;-649;1327;245
1888881;1;13;1;3575;-1149;4027;-617;-343;1190;205
1888891;1;13;1;3575;-1016;3814;-546;-112;1038;325
1888901;1;13;1;3575;-949;3662;-620;-33;781;458
1888911;1;13;1;3575;-809;3640;-741;-52;513;535
1888921;1;13;1;3575;-721;3653;-909;-161;225;528
1888931;1;13;1;3575;-709;3793;-1080;-273;-112;444
1888941;1;13;1;3575;-732;3910;-1199;-378;-420;352
1888951;1;13;1;3575;-774;3939;-1259;-403;-632;308
1888961;1;13;1;3575;-786;3857;-1213;-304;-719;305
1888971;1;13;1;3575;-711;3726;-1077;-93;-743;301
