timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
3022825;1;18;2;5623;1956;1975;-3166;-596;-359;-588
3022835;1;18;2;5623;1918;2026;-3237;-517;-352;-603
3022845;1;18;2;5623;1842;2032;-3292;-472;-331;-653
3022855;1;18;2;5623;1729;2082;-3271;-497;-303;-722
3022865;1;18;2;5623;1666;2127;-3159;-677;-299;-780
3022875;1;18;2;5623;1600;2123;-3090;-827;-444;-775
3022885;1;18;2;5623;1563;2163;-3002;-1263;-623;-791
3022895;1;18;2;5623;1675;2119;-2998;-1501;-809;-696
3022905;1;18;2;5623;1957;2128;-3015;-1723;-1115;-662
3022915;1;18;2;5623;1984;2232;-3139;-1478;-1186;-719
3022925;1;18;2;5623;1993;2154;-3444;-1079;-1029;-730
3022935;1;18;2;5623;1835;1975;-3610;-894;-965;-880
3022945;1;18;2;5623;1605;1830;-3729;-977;-970;-1063
3022955;1;18;2;5623;1342;2008;-3631;-1501;-1133;-1250
3022965;1;18;2;5623;1404;2199;-3471;-2231;-1385;-1355
3022975;1;18;2;5623;1761;2191;-3216;-2842;-1721;-1204
3022985;1;18;2;5623;1855;2238;-2873;-2797;-1952;-1245
3022995;1;18;2;5623;1789;2520;-2760;-2143;-1663;-1379
3023005;1;18;2;5623;1607;2561;-3049;-1480;-1172;-1424
3023015;1;18;2;5623;1526;2440;-3414;-1095;-821;-1410
3023025;1;18;2;5623;1525;2104;-3687;-1027;-658;-1219
3023035;1;18;2;5623;1578;1803;-3789;-1177;-651;-1052
3023045;1;18;2;5623;1638;1762;-3588;-1740;-697;-1279
3023055;1;18;2;5623;1762;1680;-3337;-2175;-921;-1574
3023065;1;18;2;5623;1769;1864;-3147;-2474;-964;-2004
3023075;1;18;2;5623;1737;2182;-3115;-2429;-894;-2261
3023085;1;18;2;5623;1619;2331;-3155;-2236;-719;-2301
3023095;1;18;2;5623;1639;2454;-3218;-2009;-423;-2391
3023105;1;18;2;5623;1652;2341;-3263;-1783;-233;-2362
3023115;1;18;2;5623;1618;2208;-3240;-1705;-233;-2274
3023125;1;18;2;5623;1681;2217;-3137;-1901;-214;-2488
3023135;1;18;2;5623;1744;2117;-3025;-2105;-263;-2699
3023145;1;18;2;5623;1645;2182;-2941;-2246;-395;-3040
3023155;1;18;2;5623;1561;2340;-2939;-2411;-469;-3168
3023165;1;18;2;5623;1477;2501;-2924;-2439;-596;-3243
3023175;1;18;2;5623;1514;2597;-2939;-2424;-630;-3210
3023185;1;18;2;5623;1545;2542;-2951;-2494;-642;-3322
3023195;1;18;2;5623;1739;2289;-2963;-2391;-784;-3254
3023205;1;18;2;5623;1781;2175;-2869;-2587;-936;-3538
3023215;1;18;2;5623;1827;2047;-2798;-2791;-1183;-3893
3023225;1;18;2;5623;1808;2064;-2744;-3067;-1530;-4220
3023235;1;18;2;5623;1890;2225;-2766;-3332;-1847;-4456
3023245;1;18;2;5623;1838;2349;-2923;-3521;-1998;-4623
3023255;1;18;2;5623;1503;2623;-3028;-3619;-2063;-4644
3023265;1;18;2;5623;1142;2950;-3072;-3994;-2287;-4607
3023275;1;18;2;5623;923;3166;-3023;-4312;-2412;-4485
3023285;1;18;2;5623;694;3119;-2920;-4338;-2554;-4487
3023295;1;18;2;5623;566;3064;-2820;-4395;-2694;-4649
3023305;1;18;2;5623;616;3245;-2716;-4611;-2737;-4696
3023315;1;18;2;5623;491;3096;-2502;-4769;-2862;-4657
3023325;1;18;2;5624;577;3010;-2332;-4902;-2982;-4752
3023335;1;18;2;5624;382;2985;-2212;-5014;-3140;-4896
3023345;1;18;2;5624;278;3159;-2342;-5169;-3247;-4941
3023355;1;18;2;5624;171;3416;-2425;-5480;-3512;-4792
3023365;1;18;2;5624;339;3549;-2511;-5582;-3606;-4368
3023375;1;18;2;5624;559;3464;-2524;-5377;-3475;-3836
3023385;1;18;2;5624;1054;3371;-2682;-5013;-3177;-3328
3023395;1;18;2;5624;1034;3132;-2965;-4745;-2961;-3093
3023405;1;18;2;5624;650;3181;-2959;-4905;-3305;-3402
3023415;1;18;2;5624;-162;3398;-2905;-5376;-4254;-3710
3023425;1;18;2;5624;-820;3758;-3028;-5963;-5260;-4253
3023435;1;18;2;5624;-911;3888;-2791;-6209;-5559;-4401
3023445;1;18;2;5624;-392;4010;-2439;-6047;-5718;-4354
3023455;1;18;2;5624;-295;4194;-1840;-5283;-5159;-4217
3023465;1;18;2;5624;-258;4341;-1247;-4020;-4698;-3967
3023475;1;18;2;5624;-566;4602;-949;-3105;-4589;-3692
3023485;1;18;2;5624;-1299;4909;-1014;-2612;-4954;-2967
3023495;1;18;2;5624;-1743;5756;-1239;-2510;-5718;-1740
3023505;1;18;2;5624;-1175;6361;-1823;-2201;-6124;65
3023515;1;18;2;5624;-700;5877;-2512;-1190;-5675;1990
3023525;1;18;2;5624;-302;4898;-2718;-147;-4847;3157
3023535;1;18;2;5624;233;3999;-2762;360;-4270;3076
3023545;1;18;2;5624;487;3434;-2868;650;-3661;1756
