timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
3402825;1;20;2;6383;1567;3728;846;127;237;121
3402835;1;20;2;6383;1517;3735;858;111;202;0
3402845;1;20;2;6383;1502;3741;873;81;188;-46
3402855;1;20;2;6383;1487;3755;924;65;182;-14
3402865;1;20;2;6383;1487;3761;928;85;189;81
3402875;1;20;2;6383;1505;3750;927;92;217;188
3402885;1;20;2;6383;1514;3739;921;92;256;253
3402895;1;20;2;6383;1516;3767;900;89;276;305
3402905;1;20;2;6383;1532;3786;897;86;309;396
3402915;1;20;2;6383;1562;3778;860;67;314;457
3402925;1;20;2;6383;1576;3752;868;30;331;478
3402935;1;20;2;6383;1572;3751;884;-8;336;453
3402945;1;20;2;6383;1558;3724;893;-49;331;415
3402955;1;20;2;6383;1557;3741;943;-85;311;387
3402965;1;20;2;6383;1580;3760;914;-96;300;379
3402975;1;20;2;6383;1588;3768;963;-102;293;355
3402985;1;20;2;6383;1602;3785;946;-96;297;376
3402995;1;20;2;6383;1636;3809;918;-86;246;413
3403005;1;20;2;6383;1676;3819;943;-72;237;381
3403015;1;20;2;6383;1676;3800;922;-61;230;332
3403025;1;20;2;6383;1655;3770;938;-32;226;282
3403035;1;20;2;6383;1638;3748;940;-21;213;261
3403045;1;20;2;6383;1650;3737;912;-9;171;197
3403055;1;20;2;6383;1656;3751;905;15;148;124
3403065;1;20;2;6383;1670;3763;919;10;133;30
3403075;1;20;2;6383;1667;3748;920;-2;131;-12
3403085;1;20;2;6383;1649;3732;927;-9;138;2
3403095;1;20;2;6383;1622;3712;960;-42;141;62
3403105;1;20;2;6383;1619;3740;969;-47;152;106
3403115;1;20;2;6383;1617;3743;940;-49;150;63
3403125;1;20;2;6383;1616;3775;914;-61;130;1
3403135;1;20;2;6383;1610;3800;882;-58;105;-47
3403145;1;20;2;6383;1643;3793;873;-24;69;-85
3403155;1;20;2;6383;1644;3768;877;15;40;-107
3403165;1;20;2;6383;1663;3724;876;2;8;-105
3403175;1;20;2;6383;1687;3706;903;-3;-5;-149
3403185;1;20;2;6383;1653;3701;905;-42;11;-168
3403195;1;20;2;6383;1642;3720;885;-92;37;-172
3403205;1;20;2;6383;1649;3775;877;-155;72;-175
3403215;1;20;2;6383;1636;3825;880;-181;70;-167
3403225;1;20;2;6383;1642;3857;890;-196;33;-119
3403235;1;20;2;6383;1638;3809;894;-166;30;-73
3403245;1;20;2;6383;1638;3803;880;-156;34;-50
3403255;1;20;2;6383;1640;3862;885;-228;33;-54
3403265;1;20;2;6383;1720;3939;874;-282;100;-34
3403275;1;20;2;6383;1737;3973;913;-294;148;38
3403285;1;20;2;6383;1716;3931;941;-268;169;168
3403295;1;20;2;6383;1663;3846;995;-259;200;256
3403305;1;20;2;6383;1623;3766;963;-220;230;194
3403315;1;20;2;6383;1581;3708;961;-160;239;93
3403325;1;20;2;6384;1586;3674;984;-90;247;64
3403335;1;20;2;6384;1604;3637;962;-18;266;73
3403345;1;20;2;6384;1607;3600;969;-7;310;142
3403355;1;20;2;6384;1597;3565;947;22;363;269
3403365;1;20;2;6384;1640;3547;919;12;416;379
3403375;1;20;2;6384;1658;3585;879;33;470;451
3403385;1;20;2;6384;1694;3625;851;86;476;574
3403395;1;20;2;6384;1751;3629;819;141;477;694
3403405;1;20;2;6384;1789;3626;817;153;496;818
3403415;1;20;2;6384;1788;3616;772;118;519;884
3403425;1;20;2;6384;1776;3600;738;64;504;811
3403435;1;20;2;6384;1717;3607;708;-6;443;665
3403445;1;20;2;6384;1712;3647;656;-92;323;437
3403455;1;20;2;6384;1696;3696;653;-100;164;173
3403465;1;20;2;6384;1777;3752;627;-141;-52;3
3403475;1;20;2;6384;1832;3800;612;-184;-263;-181
3403485;1;20;2;6384;1866;3896;641;-224;-376;-305
3403495;1;20;2;6384;1853;4005;682;-269;-420;-363
3403505;1;20;2;6384;1809;4038;765;-318;-427;-362
3403515;1;20;2;6384;1751;4019;815;-180;-448;-308
3403525;1;20;2;6384;1724;3910;861;-123;-430;-176
3403535;1;20;2;6384;1707;3776;937;-124;-280;5
3403545;1;20;2;6384;1687;3618;969;-135;-100;128
3403555;1;20;2;6384;1668;3539;970;-289;105;153
3403565;1;20;2;6384;1672;3532;937;-440;266;129
3403575;1;20;2;6384;1642;3599;899;-808;482;138
3403585;1;20;2;6384;1663;3693;872;-930;585;137
3403595;1;20;2;6384;1620;3744;872;-933;598;225
3403605;1;20;2;6384;1660;3790;875;-844;554;356
3403615;1;20;2;6384;1682;3778;930;-706;508;467
3403625;1;20;2;6384;1687;3747;925;-552;418;532
3403635;1;20;2;6384;1676;3700;903;-479;319;558
3403645;1;20;2;6384;1717;3664;863;-436;199;458
3403655;1;20;2;6384;1743;3653;827;-438;80;289
3403665;1;20;2;6384;1754;3688;799;-474;30;125
3403675;1;20;2;6384;1767;3751;793;-530;-4;-15
3403685;1;20;2;6384;1741;3792;790;-597;-68;-146
3403695;1;20;2;6384;1735;3824;802;-643;-114;-245
3403705;1;20;2;6384;1721;3802;824;-669;-157;-268
3403715;1;20;2;6384;1736;3799;847;-601;-192;-269
3403725;1;20;2;6384;1764;3774;839;-660;-173;-240
3403735;1;20;2;6384;1768;3772;843;-722;-135;-254
3403745;1;20;2;6384;1747;3774;832;-767;-106;-310
3403755;1;20;2;6384;1724;3737;840;-771;-95;-361
3403765;1;20;2;6384;1709;3714;860;-790;-88;-379
3403775;1;20;2;6384;1699;3707;841;-785;-90;-356
3403785;1;20;2;6384;1697;3728;839;-791;-92;-336
3403795;1;20;2;6384;1663;3711;831;-760;-124;-282
3403805;1;20;2;6384;1694;3676;846;-745;-159;-198
3403815;1;20;2;6384;1739;3684;825;-787;-140;-153
3403825;1;20;2;6385;1769;3698;805;-818;-123;-148
3403835;1;20;2;6385;1778;3722;843;-850;-75;-145
3403845;1;20;2;6385;1759;3716;863;-855;-23;-108
3403855;1;20;2;6385;1714;3674;885;-866;5;-48
3403865;1;20;2;6385;1698;3649;923;-891;50;-24
3403875;1;20;2;6385;1686;3642;901;-954;105;-24
3403885;1;20;2;6385;1699;3668;906;-1034;168;-20
3403895;1;20;2;6385;1727;3698;872;-1189;236;-46
3403905;1;20;2;6385;1704;3719;857;-1197;238;-67
3403915;1;20;2;6385;1692;3738;834;-1192;229;-78
3403925;1;20;2;6385;1692;3732;829;-1176;216;-105
3403935;1;20;2;6385;1698;3736;862;-1190;236;-113
3403945;1;20;2;6385;1692;3693;885;-1196;296;-129
3403955;1;20;2;6385;1681;3674;886;-1201;365;-150
3403965;1;20;2;6385;1686;3648;929;-1209;428;-156
3403975;1;20;2;6385;1699;3629;917;-1249;538;-125
3403985;1;20;2;6385;1681;3645;933;-1251;635;-103
3403995;1;20;2;6385;1706;3640;894;-1369;772;-13
3404005;1;20;2;6385;1705;3647;911;-1450;864;27
3404015;1;20;2;6385;1709;3608;914;-1520;921;69
3404025;1;20;2;6385;1674;3615;888;-1506;929;112
3404035;1;20;2;6385;1661;3640;841;-1487;902;181
3404045;1;20;2;6385;1663;3639;848;-1452;825;201
3404055;1;20;2;6385;1691;3646;855;-1391;764;163
3404065;1;20;2;6385;1720;3679;841;-1329;683;87
3404075;1;20;2;6385;1757;3687;832;-1263;591;-16
3404085;1;20;2;6385;1804;3689;816;-1236;532;-50
3404095;1;20;2;6385;1834;3640;808;-1272;440;-111
3404105;1;20;2;6385;1850;3578;822;-1201;500;-169
3404115;1;20;2;6385;1862;3446;744;-1087;562;-168
3404125;1;20;2;6385;1878;3351;738;-1188;557;-239
3404135;1;20;2;6385;1801;3327;686;-1214;636;-312
3404145;1;20;2;6385;1756;3302;673;-1290;644;-422
3404155;1;20;2;6385;1689;3226;654;-1271;680;-372
3404165;1;20;2;6385;1617;3171;571;-1168;609;-373
3404175;1;20;2;6385;1623;2880;551;-886;651;-199
3404185;1;20;2;6385;1535;2597;564;-803;622;-230
3404195;1;20;2;6385;1421;2255;641;-785;701;-245
3404205;1;20;2;6385;1279;1829;791;-722;873;-59
3404215;1;20;2;6385;1127;1660;749;-490;855;593
3404225;1;20;2;6385;1050;1246;846;-159;1246;1081
3404235;1;20;2;6385;1225;849;898;315;1717;1736
3404245;1;20;2;6385;1086;582;862;853;1509;2237
3404255;1;20;2;6385;1009;752;566;1543;705;2418
3404265;1;20;2;6385;750;1453;166;1492;730;1344
3404275;1;20;2;6385;761;2086;-381;482;188;205
3404285;1;20;2;6385;960;2416;-650;-1250;-328;-1434
3404295;1;20;2;6385;1201;2624;-750;-2402;-1085;-2527
3404305;1;20;2;6385;1220;2921;-469;-2645;-1446;-3055
3404315;1;20;2;6385;1366;3053;-54;-1118;-2116;-2375
3404325;1;20;2;6386;2092;2814;755;270;-2148;-1515
3404335;1;20;2;6386;2028;2448;1089;1132;-1037;-1487
3404345;1;20;2;6386;1848;2804;1083;1501;-696;-933
3404355;1;20;2;6386;1222;3448;1046;1292;-796;-488
3404365;1;20;2;6386;775;3644;1203;318;-174;-733
3404375;1;20;2;6386;983;3412;1215;-277;275;-337
3404385;1;20;2;6386;1445;3067;954;-58;393;538
3404395;1;20;2;6386;1477;2753;532;-672;777;1161
3404405;1;20;2;6386;1298;2694;289;-1405;867;1968
3404415;1;20;2;6386;1106;2814;156;-1681;213;2613
3404425;1;20;2;6386;1630;2689;156;-1918;-1186;3357
3404435;1;20;2;6386;2436;2837;-431;-1421;-2656;3588
3404445;1;20;2;6386;3899;4415;-1269;624;-2932;4121
3404455;1;20;2;6386;5107;6101;43;447;-2484;4184
3404465;1;20;2;6386;4521;7345;1789;-1469;318;4010
3404475;1;20;2;6386;4078;7363;1802;-3304;1907;4179
3404485;1;20;2;6386;3321;6644;2251;-5621;4282;4324
3404495;1;20;2;6386;2872;5053;2326;-7242;6586;3384
3404505;1;20;2;6386;1929;3701;2077;-7033;7319;2934
3404515;1;20;2;6386;1104;2814;1998;-6822;7614;3479
3404525;1;20;2;6386;270;2680;2453;-7228;7405;3989
3404535;1;20;2;6386;260;3383;3367;-7735;7533;4041
3404545;1;20;2;6386;1347;3548;4026;-7497;9369;2839
3404555;1;20;2;6386;1639;3662;4076;-8137;11825;1807
3404565;1;20;2;6386;1509;3911;3974;-9063;12563;1709
3404575;1;20;2;6386;1384;3889;3559;-8174;11954;1809
3404585;1;20;2;6386;972;4034;3305;-7234;11012;1065
3404595;1;20;2;6386;592;3955;3108;-6548;10183;240
3404605;1;20;2;6386;836;3729;3133;-6372;9327;396
3404615;1;20;2;6386;1508;3283;3696;-6269;8832;150
3404625;1;20;2;6386;1918;3316;4399;-6045;8871;352
3404635;1;20;2;6386;2485;3841;5269;-6433;8938;-659
3404645;1;20;2;6386;2922;4339;5594;-7720;9360;-1642
3404655;1;20;2;6386;2322;4341;6101;-9980;10481;-1053
3404665;1;20;2;6386;1723;3633;6056;-11459;10258;537
3404675;1;20;2;6386;866;2177;5325;-12021;7595;2719
3404685;1;20;2;6386;681;798;4283;-11700;5926;1753
3404695;1;20;2;6386;-190;-268;3806;-10578;3628;-279
3404705;1;20;2;6386;-867;-493;3182;-10697;1589;-1442
3404715;1;20;2;6386;-1067;-149;3550;-11597;681;-3375
3404725;1;20;2;6386;-857;545;4340;-12550;1914;-5346
3404735;1;20;2;6386;-245;395;5518;-10898;2246;-5474
3404745;1;20;2;6386;-539;634;5764;-9040;2024;-3770
3404755;1;20;2;6386;107;387;5801;-6556;1216;-1963
3404765;1;20;2;6386;832;207;5113;-4308;3552;-3081
3404775;1;20;2;6386;926;156;3915;-4392;3831;-3911
3404785;1;20;2;6386;662;-138;2649;-5039;3323;-4458
3404795;1;20;2;6386;257;-155;2209;-5053;2852;-4138
3404805;1;20;2;6386;-1170;583;1958;-4242;2935;-3482
3404815;1;20;2;6386;-1131;873;2455;-3112;3263;-3315
3404825;1;20;2;6387;-2285;1321;2753;-3128;4359;-3089
3404835;1;20;2;6387;-475;1070;3203;-4464;7503;-3522
3404845;1;20;2;6387;-660;925;4147;-5317;6790;-3427
3404855;1;20;2;6387;-1209;1308;4601;-6752;6400;-2612
3404865;1;20;2;6387;-939;1660;4556;-7558;5269;-3379
3404875;1;20;2;6387;-1136;2096;4662;-7635;3844;-3374
3404885;1;20;2;6387;-565;2731;4143;-7631;3698;-3041
3404895;1;20;2;6387;-1002;1643;4858;-6885;3784;-2874
3404905;1;20;2;6387;-463;878;5046;-6086;4083;-3935
3404915;1;20;2;6387;-819;171;5131;-5452;4121;-4665
3404925;1;20;2;6387;-624;-126;4690;-4898;3418;-4663
3404935;1;20;2;6387;-237;-362;4424;-5231;3646;-4567
3404945;1;20;2;6387;-838;-710;3943;-5540;3271;-5014
3404955;1;20;2;6387;-2302;-781;3967;-6098;915;-3986
3404965;1;20;2;6387;-2654;-681;4053;-5163;-1927;-2341
3404975;1;20;2;6387;-2549;-410;4357;-4877;-2719;-1453
3404985;1;20;2;6387;-2174;-665;4536;-3801;-3735;-827
3404995;1;20;2;6387;-976;-652;4972;-2657;-3102;-202
3405005;1;20;2;6387;-1444;-890;4319;-536;-175;403
3405015;1;20;2;6387;254;-612;5308;-2883;-685;491
3405025;1;20;2;6387;34;-230;4289;-2520;421;1155
3405035;1;20;2;6387;283;-379;4215;-3306;-336;1019
3405045;1;20;2;6387;294;-518;4125;-3683;-815;-157
3405055;1;20;2;6387;66;-808;4144;-3716;-1839;-1903
3405065;1;20;2;6387;-161;-951;3872;-3565;-2272;-3009
3405075;1;20;2;6387;-698;-1034;3869;-3650;-2355;-3216
3405085;1;20;2;6387;-1003;-1003;3829;-3853;-1817;-2765
3405095;1;20;2;6387;-1226;-932;4063;-4122;-1512;-2690
3405105;1;20;2;6387;-937;-879;4205;-4415;-1363;-2562
3405115;1;20;2;6387;-398;-977;4223;-3753;-1919;-1707
3405125;1;20;2;6387;84;-1010;4452;-2260;-2165;-1292
3405135;1;20;2;6387;212;-1065;4655;-1188;-2427;-1167
3405145;1;20;2;6387;-145;-967;4421;-345;-3507;-1338
3405155;1;20;2;6387;-548;-1132;4155;618;-3982;-1321
3405165;1;20;2;6387;-598;-1253;4006;1373;-4046;-1211
3405175;1;20;2;6387;-750;-1196;3944;1938;-3821;-1932
3405185;1;20;2;6387;-511;-941;4054;2375;-4024;-511
3405195;1;20;2;6387;163;-558;4100;1718;-3864;311
3405205;1;20;2;6387;654;-406;3977;845;-3289;1210
3405215;1;20;2;6387;332;157;3698;293;-3270;1714
3405225;1;20;2;6387;745;-777;4249;-667;-4498;1260
3405235;1;20;2;6387;1426;-1345;4235;-508;-4463;146
3405245;1;20;2;6387;1221;-1017;4239;-45;-4088;-2810
3405255;1;20;2;6387;180;-671;4419;863;-3638;-2871
3405265;1;20;2;6387;134;-299;4255;1862;-4158;-2581
3405275;1;20;2;6387;691;14;4146;3042;-4582;-3800
3405285;1;20;2;6387;794;-1539;4706;2037;-2295;-2879
3405295;1;20;2;6387;321;247;3998;1793;-4016;-896
3405305;1;20;2;6387;1087;57;4058;1719;-3281;-674
3405315;1;20;2;6387;1426;81;4015;1762;-2777;-962
3405325;1;20;2;6388;1203;35;3998;1498;-2090;-1236
3405335;1;20;2;6388;823;-160;4095;1224;-1779;-1205
3405345;1;20;2;6388;459;-167;4108;1090;-1922;-1040
3405355;1;20;2;6388;378;-81;4141;1216;-2291;-854
3405365;1;20;2;6388;460;-190;4329;1364;-2677;-621
3405375;1;20;2;6388;624;-134;4358;714;-3536;274
3405385;1;20;2;6388;1005;-130;4162;1016;-3711;345
3405395;1;20;2;6388;1447;-160;4230;997;-3619;715
3405405;1;20;2;6388;983;480;4128;886;-2297;18
3405415;1;20;2;6388;1512;-149;4145;1688;-2391;-262
3405425;1;20;2;6388;1263;-114;4117;1480;-1346;-451
3405435;1;20;2;6388;1275;-6;3897;1170;-1206;-185
3405445;1;20;2;6388;1083;-62;3753;1555;-601;-540
3405455;1;20;2;6388;583;107;3907;1382;-120;-513
3405465;1;20;2;6388;987;377;3951;1508;-903;96
3405475;1;20;2;6388;1090;203;4015;944;-186;-1277
3405485;1;20;2;6388;1231;354;4053;1321;-1078;-134
3405495;1;20;2;6388;1252;498;3952;1046;-979;-110
3405505;1;20;2;6388;1532;196;3982;858;-1087;-52
3405515;1;20;2;6388;1428;155;3990;945;-991;-80
3405525;1;20;2;6388;1396;44;3960;997;-643;179
3405535;1;20;2;6388;1142;97;4090;1199;-486;222
3405545;1;20;2;6388;970;160;4081;942;-265;248
3405555;1;20;2;6388;764;151;4131;891;-483;230
3405565;1;20;2;6388;856;171;4319;841;-1044;517
3405575;1;20;2;6388;1466;-243;4174;365;-2023;569
3405585;1;20;2;6388;1077;656;4073;715;-1275;198
3405595;1;20;2;6388;1304;434;4141;395;-1331;29
3405605;1;20;2;6388;1265;357;4048;618;-813;-150
3405615;1;20;2;6388;1094;265;4206;516;-1033;126
3405625;1;20;2;6388;1037;246;4131;705;-646;59
3405635;1;20;2;6388;877;178;4177;404;-1167;338
3405645;1;20;2;6388;590;535;3992;342;-997;290
3405655;1;20;2;6388;1143;432;3856;436;-1444;215
3405665;1;20;2;6388;975;672;3767;480;-1389;-98
3405675;1;20;2;6388;1332;772;3589;432;-1255;-172
3405685;1;20;2;6388;1502;779;3614;319;-840;-308
3405695;1;20;2;6388;1395;528;3831;347;-541;-297
3405705;1;20;2;6388;1157;332;4046;319;-349;-297
3405715;1;20;2;6388;1285;223;4129;390;-391;-151
3405725;1;20;2;6388;1468;278;4061;377;-318;-117
3405735;1;20;2;6388;1397;504;3954;210;-339;-82
3405745;1;20;2;6388;1377;605;3859;61;-297;-131
3405755;1;20;2;6388;1290;579;3887;-70;-239;-223
3405765;1;20;2;6388;1182;478;3991;-100;-300;-236
3405775;1;20;2;6388;1123;332;4037;-115;-382;-140
3405785;1;20;2;6388;1246;318;4021;-263;-472;-33
3405795;1;20;2;6388;1442;270;4108;-349;-483;164
3405805;1;20;2;6388;988;554;4032;-687;695;-1034
3405815;1;20;2;6388;1366;407;3897;23;-311;11
