timestamp;subject_id;activity;label;seq;ax;ay;az;gx;gy;gz
3089325;1;18;2;5756;2038;1920;-3009;-725;-1089;-853
3089335;1;18;2;5756;1923;1920;-3115;-864;-1129;-915
3089345;1;18;2;5756;1814;1983;-3254;-1086;-1135;-937
3089355;1;18;2;5756;1704;2011;-3376;-1195;-1091;-973
3089365;1;18;2;5756;1584;1979;-3441;-1294;-976;-1115
3089375;1;18;2;5756;1796;1924;-3381;-1369;-966;-1249
3089385;1;18;2;5756;1999;1946;-3230;-1302;-1030;-1347
3089395;1;18;2;5756;2136;1923;-3109;-1193;-1092;-1494
3089405;1;18;2;5756;2106;1943;-3107;-1105;-1064;-1704
3089415;1;18;2;5756;1945;2065;-3209;-1062;-1050;-1872
3089425;1;18;2;5756;1742;2238;-3361;-1044;-1098;-1821
3089435;1;18;2;5756;1583;2340;-3436;-1110;-1082;-1682
3089445;1;18;2;5756;1522;2365;-3332;-1156;-1113;-1547
3089455;1;18;2;5756;1778;2300;-3205;-1270;-1106;-1499
3089465;1;18;2;5756;2035;2068;-3174;-1270;-1121;-1417
3089475;1;18;2;5756;1949;1964;-3172;-1326;-1294;-1491
3089485;1;18;2;5756;1902;1972;-3231;-1526;-1281;-1795
3089495;1;18;2;5756;1790;1975;-3396;-1726;-1160;-2070
3089505;1;18;2;5756;1672;2086;-3455;-1771;-1025;-2190
3089515;1;18;2;5756;1651;2198;-3412;-1718;-851;-2296
3089525;1;18;2;5756;1653;2220;-3264;-1638;-765;-2382
3089535;1;18;2;5756;1695;2182;-3087;-1596;-863;-2518
3089545;1;18;2;5756;1701;2244;-2978;-1490;-878;-2531
3089555;1;18;2;5756;1571;2419;-2949;-1665;-966;-2642
3089565;1;18;2;5756;1632;2324;-2930;-1794;-908;-2660
3089575;1;18;2;5756;1604;2403;-3151;-1959;-1001;-2495
3089585;1;18;2;5756;1405;2618;-3189;-2220;-917;-2420
3089595;1;18;2;5756;1319;2772;-3201;-2491;-859;-2377
